Date,USMV,VYM,SPLV,AGG
18/4/24,78.71665192,111.63567352294922,61.904964447021484,91.46182250976562
19/4/24,79.20861816,112.5775375366211,62.572723388671875,91.55781555175781
22/4/24,79.57268524169922,113.55824279785156,63.01636887,91.61540985107422
23/4/24,79.86787414550781,114.2476577758789,63.20328903198242,91.80739594
24/4/24,80.04499053955078,114.51953887939453,63.400020599365234,91.56742858886719
25/4/24,79.91707611083984,114.18939208984375,63.26230239868164,91.30823516845703
26/4/24,79.63172149658203,113.96607208251953,62.85898971557617,91.50981903076172
29/4/24,79.97611236572266,114.56808471679688,63.15408706665039,91.78820801
30/4/24,79.15942383,113.09217071533203,62.66224670410156,91.41384887695312
1/5/24,79.05117797851562,112.6260757446289,62.69175720214844,91.73640441894531
2/5/24,79.34638214111328,113.09217071533203,62.740943908691406,92.15045166015625
3/5/24,79.80883789,113.73302459716797,62.9967041,92.62229919433594
6/5/24,80.29096984863281,114.42242431640625,63.26230239868164,92.68968963623047
7/5/24,80.80264282226562,114.78170013427734,63.754154205322266,92.88227081298828
8/5/24,80.82231903076172,115.15068054199219,63.76398849487305,92.68968963623047
9/5/24,81.29461669921875,116.01487731933594,64.16731262207031,92.86302185058594
10/5/24,81.57996368408203,116.39356231689453,64.40341186523438,92.67041778564453
13/5/24,81.57996368408203,116.38385772705078,64.33454895019531,92.71858978271484
14/5/24,81.65867614746094,116.81109619140625,64.31488037109375,92.96893310546875
15/5/24,82.20970153808594,117.74324798583984,64.60016632080078,93.58519744873047
16/5/24,82.53440094,117.68498229980469,64.90510559082031,93.47927094
17/5/24,82.72135925292969,117.98600006103516,65.05266571044922,93.18077087402344
20/5/24,82.59344482421875,117.35485076904297,64.74720001220703,93.09411621
21/5/24,82.54424285888672,117.50050354003906,64.75704956054688,93.26744079589844
22/5/24,82.49504852294922,117.08296966552734,64.72749328613281,93.15187836
23/5/24,81.55044555664062,115.51966094970703,63.84067153930664,92.89189147949219
24/5/24,81.68819427490234,115.91777038574219,63.99834060668945,92.99781799316406
28/5/24,80.91087341308594,115.25749206542969,63.24946975708008,92.56451416015625
29/5/24,80.22209930419922,114.0049057006836,62.78636551,92.20824432373047
30/5/24,80.35984802246094,114.65547943115234,63.17063522338867,92.64153289794922
31/5/24,81.47172546386719,116.51979064941406,64.28409576416016,92.94004059
3/6/24,81.25526428222656,115.66531372070312,64.11656951904297,93.50221252441406
4/6/24,81.64884948730469,115.3448715209961,64.43189239501953,93.84028625488281
5/6/24,81.84563446044922,115.82066345214844,64.43189239501953,94.13007354736328
6/6/24,81.90467071533203,115.62648010253906,64.39247894,94.15904998779297
7/6/24,81.75707244873047,115.47110748291016,64.35305023,93.32834625
10/6/24,81.94403076171875,115.76241302490234,64.27424621582031,93.25107574
11/6/24,81.87589263916016,115.07301330566406,64.18555450439453,93.56982422
12/6/24,81.78701019,115.04386901855469,64.04759979248047,94.01415252685547
13/6/24,81.77713775634766,115.35459899902344,64.04759979248047,94.48747253417969
14/6/24,81.83639526367188,114.98560333251953,63.93922043,94.58406066894531
17/6/24,82.47827911376953,115.9274902,64.40232849121094,94.24598693847656
18/6/24,82.63628387451172,116.33529663085938,64.60925293,94.58406066894531
20/6/24,83.09054565429688,116.73341369628906,64.82602692,94.41985321044922
21/6/24,83.08067321777344,116.42394256591797,64.81616973876953,94.42951965332031
24/6/24,83.57443237304688,117.25638580322266,65.31954956054688,94.50678253173828
25/6/24,83.16955566,116.33580017089844,64.76682281,94.49712371826172
26/6/24,82.82392120361328,115.86571502685547,64.38190460205078,94.07212067
27/6/24,83.00167083740234,115.86571502685547,64.35228729248047,94.22666931152344
28/6/24,82.91279602050781,116.14971923828125,64.10553741455078,93.76301574707031
1/7/24,82.71529388427734,115.89508819580078,63.73048019,93.26014709472656
2/7/24,82.9720459,116.2476577758789,64.01670837402344,93.57019043
3/7/24,82.82392120361328,116.41415405273438,63.89826965332031,94.07404327392578
5/7/24,83.07080078,116.12034606933594,64.18449401855469,94.54882813
8/7/24,83.13005065917969,116.34559631347656,64.04631042480469,94.57788086
9/7/24,82.96217346191406,116.3749771118164,63.94761276245117,94.49069213867188
10/7/24,83.61393737792969,117.46204376220703,64.46084594726562,94.58757781982422
11/7/24,83.95957184,118.43158721923828,65.01358032226562,95.07205200195312
12/7/24,84.59159851074219,118.97023010253906,65.48733520507812,95.33365631103516
15/7/24,84.71009063720703,119.5186538696289,65.35901641845703,95.00422668457031
16/7/24,85.53961181640625,121.2912598,66.05979156,95.39180755615234
17/7/24,85.70748901367188,121.72217559814453,66.65200043,95.45962524414062
18/7/24,85.23348236083984,120.77220153808594,66.29667663574219,95.19801330566406
19/7/24,84.58171844482422,119.90058898925781,65.79330444335938,95.00422668457031
22/7/24,84.96685028076172,120.39026641845703,66.21045684814453,94.96546173095703
23/7/24,84.55209350585938,119.7047348022461,65.87436676,94.95576477050781
24/7/24,84.24595642089844,119.10733795166016,65.69641113,94.66508483886719
25/7/24,84.38420867919922,119.52845001220703,65.73596191,94.92671203613281
26/7/24,85.3026123,120.96807861328125,66.46746826171875,95.26583862304688
29/7/24,85.41123199,120.76241302490234,66.70470428466797,95.42086791992188
30/7/24,85.68773651123047,120.94849395751953,66.98149871826172,95.51776123046875
31/7/24,85.95436859,121.76134490966797,66.89251708984375,96.03129577636719
1/8/24,86.00374603271484,120.11605072021484,67.39666748046875,96.43367767333984
2/8/24,85.80624389648438,118.11820220947266,67.44610595703125,97.51250457763672
5/8/24,83.89044189453125,115.46418762207031,65.96332550048828,97.43475341796875
6/8/24,84.43359375,116.26725006103516,66.40814971923828,96.85160827636719
7/8/24,84.41384125,115.76778411865234,66.43781280517578,96.56002044677734
8/8/24,85.51986694335938,117.8048095703125,67.09024047851562,96.41423797607422
9/8/24,85.73711395263672,117.86357116699219,67.12976837158203,96.75440979003906
12/8/24,85.61861419677734,117.46204376220703,66.89251708984375,96.91962432861328
13/8/24,86.32963562011719,118.68621826171875,67.20884704589844,97.30840301513672
14/8/24,86.88265228271484,119.21505737304688,67.54495239257812,97.48333740234375
15/8/24,87.49491882324219,120.75262451171875,67.93046569824219,97.07514190673828
16/8/24,87.78130340576172,121.16394805908203,68.13805389404297,97.30840301513672
19/8/24,88.33432006835938,121.97679901123047,68.51721954345703,97.41532135009766
20/8/24,88.40344238,121.35002899169922,68.51721954345703,97.70688629
21/8/24,88.83795928955078,121.90825653076172,68.85381317138672,97.89155578613281
22/8/24,88.62070465,121.64381408691406,68.95281982421875,97.49305725097656
23/8/24,89.12434387207031,123.17159271240234,69.21022033691406,97.94013977050781
26/8/24,89.19346618652344,123.33808135986328,69.47750854492188,97.85267639160156
27/8/24,89.37122344970703,123.2793197631836,69.55670928955078,97.88182830810547
28/8/24,89.26259613,123.09325408935547,69.6953125,97.79434967041016
29/8/24,89.55886078,123.54374694824219,69.88340759277344,97.66801452636719
30/8/24,90.18099212646484,124.72874450683594,70.38829803466797,97.43475341796875
3/9/24,89.67735290527344,123.2205581665039,70.42790985107422,98.15260314941406
4/9/24,89.73661041259766,123.10303497314453,70.56649017333984,98.58292388916016
5/9/24,89.08483887,122.26080322265625,70.07150268554688,98.83721923828125
6/9/24,88.20594024658203,120.53717041015625,69.46760559082031,98.96434783935547
9/9/24,88.99596405029297,121.87886047363281,70.22990417480469,99.11104583740234
10/9/24,89.20333862304688,121.66341400146484,70.17049407958984,99.41423797607422
11/9/24,89.11446380615234,121.63402557373047,69.74480438232422,99.3848877
12/9/24,89.63784790039062,122.29019165039062,70.11110687,99.29686737060547
13/9/24,90.20074462890625,123.41642761230469,70.51699829101562,99.50224304199219
16/9/24,90.67475891113281,124.32720947265625,71.04169464111328,99.73697662353516
17/9/24,90.15137481689453,124.41535949707031,70.76450348,99.63916778564453
18/9/24,89.70697784423828,124.10197448730469,70.25960540771484,99.32621002197266
19/9/24,90.14149475097656,125.42408752441406,70.45759582519531,99.33599853515625
20/9/24,90.15137481689453,125.20816040039062,70.45759582519531,99.24797058105469
23/9/24,90.51676177978516,125.7701187133789,70.90177917480469,99.20884704589844
24/9/24,90.32912445,125.92787170410156,70.65391540527344,99.34577178955078
25/9/24,89.96012115478516,125.05042266845703,70.48535919189453,98.96434783935547
26/9/24,90.22794342041016,125.60252380371094,70.67373657226562,98.98391723632812
27/9/24,90.33705902,125.95744323730469,70.92162322998047,99.26753997802734
30/9/24,90.57512664794922,126.39122772216797,71.11991119384766,99.04258728027344
1/10/24,90.41641235351562,126.11518096923828,71.16949462890625,99.30451202392578
2/10/24,90.24778747558594,126.22362518310547,71.05051422,99.09850311279297
3/10/24,89.94027709960938,125.78983306884766,70.60433959960938,98.69631195
4/10/24,90.36681365966797,126.86444854736328,70.92162322998047,98.05867004394531
7/10/24,89.38478088378906,126.04617309570312,70.08876801,97.72513580322266
8/10/24,90.10890197753906,126.18419647216797,70.49526977539062,97.89190673828125
9/10/24,90.89254760742188,127.3179702758789,70.89186859,97.63684082
10/10/24,90.61480712890625,126.95319366455078,70.64400482177734,97.57798767089844
11/10/24,91.26949310302734,128.2742919921875,71.26863861083984,97.60742188
14/10/24,91.87458801269531,129.1123047,71.83379364013672,97.51914215
15/10/24,91.49764251708984,128.5109100341797,72.03209686279297,97.91152191
16/10/24,91.95394134521484,129.4573516845703,72.40885925292969,98.03905487060547
17/10/24,92.10272216796875,129.61509704589844,72.34936523,97.55836486816406
18/10/24,92.12256622314453,129.57565307617188,72.50801086425781,97.62702941894531
21/10/24,91.70594787597656,128.3137207,71.99369812011719,96.95016479492188
22/10/24,91.34884643554688,128.33343505859375,71.93412017822266,96.96977996826172
23/10/24,91.1603775,127.88978576660156,71.84476470947266,96.72454071044922
24/10/24,90.83303833007812,127.65316772460938,71.66604614257812,96.91091918945312
25/10/24,90.26762390136719,126.61798095703125,70.87173461914062,96.71472168
28/10/24,90.41641235351562,127.47572326660156,71.15967559814453,96.55776977539062
29/10/24,90.32713317871094,126.75601959228516,70.79232025146484,96.66568756103516
30/10/24,89.91051483154297,126.68700408935547,70.92138672,96.56758117675781
31/10/24,89.26574707,125.97715759277344,70.47459411621094,96.54795837402344
1/11/24,89.24591064453125,125.73068237304688,70.34552001953125,96.16416168
4/11/24,89.21615600585938,125.49407196044922,70.28594207763672,96.56763458251953
5/11/24,89.99979400634766,126.81517028808594,70.92138672,96.79397583007812
6/11/24,91.70594787597656,130.49253845214844,72.11283874511719,96.03623199
7/11/24,91.8844986,129.92071533203125,72.02349090576172,96.76445770263672
8/11/24,92.71774291992188,130.6305694580078,72.62914276123047,96.93174743652344
11/11/24,92.58878326416016,130.92633056640625,72.94685363769531,96.71525573730469
12/11/24,92.39039611816406,129.89114379882812,72.72841644,96.15431976
13/11/24,92.39039611816406,129.9897461,72.84756469726562,96.13464355
14/11/24,91.38852692,129.27989196777344,72.24192047,96.09528350830078
15/11/24,90.41641235351562,128.855957,72.18235016,96.10512543
18/11/24,90.75367736816406,129.5066375732422,72.45278930664062,96.1937027
19/11/24,90.63464355,128.93482971191406,72.35335540771484,96.33145904541016
20/11/24,91.22982025146484,129.01370239257812,72.48261260986328,96.23306274414062
21/11/24,92.21183776855469,130.6305694580078,73.24820709228516,96.18385314941406
22/11/24,92.70781707763672,131.73475646972656,73.53654479980469,96.25273132324219
25/11/24,93.12443542480469,132.52346801757812,73.68569183,97.11872863769531
26/11/24,93.80888366699219,132.5629119873047,74.13311004638672,96.97112274169922
27/11/24,93.67993164,132.3854522705078,74.34190368652344,97.23681641
29/11/24,93.78904724121094,132.83897399902344,74.42145538330078,97.62060547
2/12/24,93.40219116210938,132.12911987304688,73.68569183,97.63245391845703
3/12/24,93.06491852,131.53758239746094,73.30786133,97.44488525390625
4/12/24,93.31291198730469,130.98548889160156,73.10900879,97.76078033447266
5/12/24,93.11452484,131.05450439453125,73.05930328,97.78053283691406
6/12/24,92.77725219726562,130.92633056640625,72.65164184570312,98.05693817138672
9/12/24,91.96385955810547,130.04888916015625,72.05508422851562,97.77066040039062
10/12/24,91.65635681152344,129.36862182617188,72.03518676757812,97.65219116210938
11/12/24,91.45796203613281,129.2996063232422,71.62753295898438,97.42514801
12/12/24,91.20005798339844,128.84609985351562,71.55792999267578,97.03027344
13/12/24,90.92231750488281,130.00946044921875,71.36902618408203,96.66500091552734
16/12/24,90.55529022216797,129.97003173828125,71.00115203857422,96.75386047363281
17/12/24,90.15468597,129.00384521484375,70.73269653320312,96.75386047363281
18/12/24,88.24138641357422,125.37576293945312,69.28105163574219,96.01701354980469
19/12/24,88.28123474121094,124.8926773071289,69.18162536621094,95.76940918
20/12/24,89.12828063964844,126.28748321533203,69.85772705078125,96.02691650390625
23/12/24,89.09838867,126.93321990966797,69.86966705322266,95.72980499267578
24/12/24,89.75608063,128.14524841308594,70.40737152,95.83874512
26/12/24,89.79594421386719,128.5028839111328,70.44719696044922,95.90806579589844
27/12/24,89.35747528076172,127.79753112792969,70.11860656738281,95.70999145507812
30/12/24,88.41078949,126.48617553710938,69.54108428955078,96.08633422851562
31/12/24,88.48054504394531,126.75440216064453,69.70040130615234,95.96749877929688
2/1/25,88.35099792480469,126.7047348022461,69.41164398,95.97740173339844
3/1/25,88.78945922851562,127.57896423339844,69.74023438,95.87835693359375
6/1/25,88.30117035,127.26107025146484,68.83412933,95.77931976
7/1/25,88.14172363,126.92329406738281,68.86400604248047,95.44259643554688
8/1/25,88.68981170654297,127.12197875976562,69.26229095458984,95.55153656
10/1/25,87.37441254,125.28409576416016,68.02759552001953,95.01673889160156
13/1/25,87.86270141601562,126.36695861816406,68.50553894042969,94.92758942
14/1/25,88.33106231689453,127.43988800048828,69.00340270996094,94.95729828
15/1/25,88.86918640136719,129.03933715820312,69.45146942138672,95.77931976
16/1/25,89.39733887,129.86390686035156,70.37748718261719,95.98730469
17/1/25,89.53684997558594,130.8275604248047,70.59654998779297,95.98730469
21/1/25,90.38388061523438,132.06936645507812,71.35638427734375,96.30422211
22/1/25,90.32409668,131.14544677734375,70.64839935302734,96.0764389
23/1/25,90.63301086425781,132.1289825439453,70.61849212646484,95.91797637939453
24/1/25,90.62305450439453,132.18858337402344,70.87774658203125,96.0764389
27/1/25,91.57970428466797,131.85081481933594,71.93473052978516,96.61124420166016
28/1/25,91.32061004638672,130.9765625,71.05724334716797,96.58152770996094
29/1/25,91.20102692,131.0163116455078,70.77803802490234,96.52210235595703
30/1/25,92.07796478271484,132.13890075683594,71.51593017578125,96.66075897216797
31/1/25,91.62952423095703,131.4931641,71.13700866699219,96.46268463134766
3/2/25,92.04807281,131.04611206054688,71.38629150390625,96.55409240722656
4/2/25,92.01816559,131.28453063964844,71.15695190429688,96.73295593261719
5/2/25,92.78548431396484,132.44688415527344,71.80510711669922,97.24966430664062
6/2/25,92.79545593261719,132.4170684814453,71.88487243652344,97.15029144
7/2/25,92.38687896728516,131.45343017578125,71.66550446,96.84226227
10/2/25,92.77552032470703,132.1687012,71.98459625,96.87207031
11/2/25,92.90507507324219,132.9336700439453,72.33359528,96.65345764160156
12/2/25,92.52639008,132.27798461914062,72.12419128417969,96.14670563
13/2/25,93.36347198486328,133.0727539,72.73246002197266,96.72301483154297
14/2/25,92.62604522705078,132.89393615722656,72.11421966552734,97.08073425292969
18/2/25,92.83531951904297,133.61915588378906,72.38344574,96.69320678710938
19/2/25,93.42325592041016,134.17547607421875,72.75239562988281,96.83232116699219
20/2/25,93.40332794189453,133.7185059,72.79228210449219,96.98136901855469
21/2/25,92.73565673828125,132.44688415527344,72.97177124023438,97.39870453
24/2/25,93.19405364990234,132.1289825439453,73.35321807861328,97.56763458251953
25/2/25,93.75210571289062,132.31773376464844,74.06217956542969,98.17376708984375
26/2/25,93.05454254,132.03956604003906,73.42311096191406,98.33275604248047
27/2/25,92.98478698730469,131.3143310546875,73.51298522949219,98.18370056152344
28/2/25,94.24040222167969,133.17210388183594,74.41167449951172,98.62091827392578
3/3/25,94.09091949,131.8309326171875,74.95088958740234,98.83421325683594
4/3/25,93.00472259521484,129.13868713378906,73.66276550292969,98.58503723144531
5/3/25,93.36347198486328,129.91358947753906,73.91239929199219,98.24615478515625
6/3/25,92.75559235,128.7115020751953,73.45307159423828,98.14648438
7/3/25,93.49301147460938,130.3705596923828,74.16203308105469,98.02687072753906
10/3/25,92.82534790039062,128.6419677734375,74.05220031738281,98.49533081054688
11/3/25,91.52987670898438,127.07231140136719,72.74410247802734,98.14648438
12/3/25,90.82234954833984,126.39676666259766,71.92529297,97.85742950439453
13/3/25,90.63301086425781,125.54239654541016,71.90532684326172,98.15644836425781
14/3/25,91.66938781738281,127.43988800048828,72.67420196533203,97.95709991455078
17/3/25,92.92500305175781,128.9797363,73.40314483642578,98.08667755126953
18/3/25,92.44000244140625,128.29425048828125,73.25336456298828,98.18634796142578
19/3/25,92.86000061035156,129.33738708496094,73.47304535,98.47539520263672
20/3/25,92.54000091552734,128.9399871826172,73.33324432373047,98.53520202636719
21/3/25,92.41999816894531,128.39999389648438,72.81399536132812,98.41558837890625
24/3/25,93.04000091552734,129.74000549316406,73.31999969482422,98.03684235
