Price,Close,High,Low,Open,Volume
Ticker,UPRO,UPRO,UPRO,UPRO,UPRO
Date,,,,,
2024-03-22,70.01000213623047,70.54000091552734,69.87999725341797,70.33000183105469,3515400
2024-03-25,69.41999816894531,69.83000183105469,69.30000305175781,69.37999725341797,8511200
2024-03-26,68.83999633789062,70.06999969482422,68.7699966430664,69.94000244140625,7742100
2024-03-27,70.58999633789062,70.61000061035156,69.12999725341797,70.02999877929688,5110600
2024-03-28,70.55000305175781,71.1500015258789,70.43000030517578,70.58999633789062,3904300
2024-04-01,70.19000244140625,71.02999877929688,69.6500015258789,70.80999755859375,8047700
2024-04-02,68.7699966430664,68.81999969482422,67.81999969482422,68.52999877929688,5248700
2024-04-03,68.97000122070312,69.58000183105469,68.27999877929688,68.30999755859375,5570800
2024-04-04,66.33999633789062,70.68000030517578,66.25,70.54000091552734,7966900
2024-04-05,68.4000015258789,69.20999908447266,66.72000122070312,66.9000015258789,8063700
2024-04-08,68.45999908447266,69.0999984741211,68.19000244140625,68.69999694824219,8048700
2024-04-09,68.69999694824219,69.29000091552734,66.7699966430664,69.19999694824219,5650300
2024-04-10,66.68000030517578,67.44999694824219,65.83999633789062,66.37999725341797,8940600
2024-04-11,68.0999984741211,68.66000366210938,65.79000091552734,67.16999816894531,6507900
2024-04-12,65.19999694824219,67.19000244140625,64.54000091552734,66.62000274658203,7437800
2024-04-15,62.77000045776367,66.91999816894531,62.43000030517578,66.8499984741211,9206200
2024-04-16,62.369998931884766,63.5,61.900001525878906,62.91999816894531,8826600
2024-04-17,61.2599983215332,63.36000061035156,60.72999954223633,63.29999923706055,9682400
2024-04-18,60.779998779296875,62.52000045776367,60.470001220703125,61.72999954223633,9430700
2024-04-19,59.15999984741211,61.130001068115234,58.7400016784668,60.7599983215332,8009300
2024-04-22,60.75,61.779998779296875,59.279998779296875,60.150001525878906,7134600
2024-04-23,62.93000030517578,63.119998931884766,61.36000061035156,61.560001373291016,6311000
2024-04-24,62.880001068115234,63.560001373291016,62.0,63.290000915527344,5805000
2024-04-25,62.029998779296875,62.349998474121094,59.84000015258789,60.43000030517578,7454100
2024-04-26,63.81999969482422,64.41000366210938,62.869998931884766,63.099998474121094,4979800
2024-04-29,64.44000244140625,64.72000122070312,63.40999984741211,64.5,3580100
2024-04-30,61.400001525878906,64.25,61.38999938964844,63.84000015258789,5121800
2024-05-01,60.70000076293945,63.630001068115234,60.58000183105469,61.130001068115234,8514500
2024-05-02,62.369998931884766,62.70000076293945,60.38999938964844,62.09000015258789,4893200
2024-05-03,64.69000244140625,65.16999816894531,63.689998626708984,64.66000366210938,5392800
2024-05-06,66.69000244140625,66.69000244140625,65.44999694824219,65.62999725341797,3542700
2024-05-07,66.88999938964844,67.44000244140625,66.61000061035156,67.05000305175781,3943100
2024-05-08,66.86000061035156,67.08000183105469,66.08000183105469,66.12000274658203,2135000
2024-05-09,67.94000244140625,67.97000122070312,66.61000061035156,66.88999938964844,2883200
2024-05-10,68.2300033569336,68.91999816894531,67.72000122070312,68.58000183105469,3417600
2024-05-13,68.19000244140625,68.88999938964844,67.73999786376953,68.86000061035156,2336700
2024-05-14,69.11000061035156,69.33000183105469,68.04000091552734,68.26000213623047,3548700
2024-05-15,71.63999938964844,71.79000091552734,69.8499984741211,70.0999984741211,4514900
2024-05-16,71.16000366210938,72.30000305175781,71.0999984741211,71.63999938964844,3280600
2024-05-17,71.44000244140625,71.47000122070312,70.58000183105469,71.16999816894531,2852400
2024-05-20,71.6500015258789,72.2699966430664,71.29000091552734,71.44999694824219,2674100
2024-05-21,72.13999938964844,72.22000122070312,71.23999786376953,71.30000305175781,2210000
2024-05-22,71.4800033569336,72.12999725341797,70.5999984741211,71.8499984741211,3882300
2024-05-23,69.81999969482422,72.72000122070312,69.33000183105469,72.68000030517578,6521600
2024-05-24,71.20999908447266,71.52999877929688,70.18000030517578,70.58999633789062,4307200
2024-05-28,71.33999633789062,71.5999984741211,70.23999786376953,71.5199966430664,3831500
2024-05-29,69.80000305175781,70.29000091552734,69.51000213623047,69.61000061035156,3799500
2024-05-30,68.37000274658203,69.41999816894531,67.88999938964844,69.1500015258789,4031000
2024-05-31,70.16999816894531,70.26000213623047,66.6500015258789,68.69999694824219,6663700
2024-06-03,70.33999633789062,70.87999725341797,68.26000213623047,70.83999633789062,6767900
2024-06-04,70.5199966430664,70.8499984741211,69.16999816894531,69.80000305175781,4973100
2024-06-05,73.0199966430664,73.05000305175781,70.6500015258789,71.48999786376953,4374200
2024-06-06,72.98999786376953,73.33000183105469,72.20999908447266,73.16999816894531,3182200
2024-06-07,72.63999938964844,73.86000061035156,72.06999969482422,72.55000305175781,4625500
2024-06-10,73.30000305175781,73.44999694824219,72.05000305175781,72.30000305175781,2621600
2024-06-11,73.80000305175781,73.8499984741211,71.81999969482422,72.66999816894531,2731200
2024-06-12,75.5999984741211,76.75,75.19000244140625,75.7300033569336,6023700
2024-06-13,76.06999969482422,76.41000366210938,74.86000061035156,76.3499984741211,2707600
2024-06-14,76.08000183105469,76.12999725341797,74.88999938964844,75.33999633789062,2770200
2024-06-17,77.87000274658203,78.47000122070312,75.58999633789062,75.80000305175781,3223000
2024-06-18,78.44000244140625,78.51000213623047,77.70999908447266,77.88999938964844,2504700
2024-06-20,77.75,79.12000274658203,77.0199966430664,78.83999633789062,3855600
2024-06-21,77.19999694824219,77.87999725341797,76.77999877929688,77.3499984741211,3249100
2024-06-24,76.58999633789062,78.41000366210938,76.56999969482422,77.27999877929688,3760400
2024-06-25,77.44000244140625,77.62999725341797,76.47000122070312,77.12000274658203,2583900
2024-06-26,77.52999877929688,77.80999755859375,76.44999694824219,76.7300033569336,2263000
2024-06-27,77.81999969482422,78.0999984741211,77.0999984741211,77.41000366210938,2527700
2024-06-28,76.83999633789062,79.44000244140625,76.30999755859375,78.11000061035156,5324300
