Date,Close,High,Low,Open,Volume
6/5/24,440.25,440.3399963378906,436.5199890136719,437.29998779296875,30227200
7/5/24,440.32000732421875,441.9700012207031,439.5799865722656,440.70001220703125,30996100
8/5/24,440.05999755859375,441.4800109863281,437.54998779296875,437.6700134277344,24896700
9/5/24,441.0199890136719,441.6000061035156,438.4599914550781,440.3299865722656,24580100
10/5/24,442.05999755859375,444.30999755859375,440.5,442.5400085449219,27116600
13/5/24,443.0799865722656,444.0899963378906,441.6499938964844,443.9899902,22994200
14/5/24,445.92999267578125,446.4700012207031,442.4599914550781,442.6499938964844,34478300
15/5/24,452.8999938964844,453.1499938964844,446.8999938964844,448.42999267578125,41464700
16/5/24,451.9800109863281,454.69000244140625,451.80999755859375,452.7099914550781,34780400
17/5/24,451.7600098,452.7200012207031,449.5400085449219,452.1099853515625,35803700
20/5/24,454.9100036621094,455.5799865722656,451.7900085449219,451.9800109863281,24474200
21/5/24,455.79998779296875,455.9899902,452.8399963378906,453.0400085449219,23167700
22/5/24,455.7099914550781,456.82000732421875,453.0799865722656,456.05999755859375,25120000
23/5/24,453.6600036621094,460.5799865722656,451.8500061035156,460.54998779296875,40899200
24/5/24,457.95001220703125,459.2300109863281,453.57000732421875,455.2900085449219,29651000
28/5/24,459.67999267578125,459.7399902,456.69000244140625,459.17999267578125,26216800
29/5/24,456.44000244140625,458.2399902,455.3399963378906,455.4800109863281,29739200
30/5/24,451.54998779296875,455.6400146484375,450.2099914550781,455.5,30714100
31/5/24,450.7099914550781,452.4800109863281,443.05999755859375,451.7799987792969,55941300
3/6/24,453.1300048828125,455.5799865722656,447.8999938964844,454.57000732421875,32997500
4/6/24,454.3699951171875,455.5799865722656,451.1300048828125,452.8699951171875,23767400
5/6/24,463.5299987792969,463.6099853515625,454.4100036621094,457.9800109863281,33817400
6/6/24,463.3699951171875,464.5400085449219,462.19000244140625,464.2200012207031,21966800
7/6/24,462.9599914550781,465.7399902,461.8399963378906,463,25829700
10/6/24,464.8299865722656,465.19000244140625,461.5299987792969,461.82000732421875,20719800
11/6/24,468.0199890136719,468.1400146484375,462.0299987792969,463.5400085449219,22053300
12/6/24,474.1499938964844,476.5,471.2900085449219,471.9899902,34532600
13/6/24,476.7200012207031,478.3900146484375,474.4200134277344,477.7200012207031,25859000
14/6/24,479.19000244140625,479.2600098,476.04998779296875,476.5199890136719,23372600
17/6/24,485.05999755859375,486.8599853515625,478.1400146484375,479.4599914550781,37054500
18/6/24,485.2099914550781,485.8999938964844,483.42999267578125,485.0100098,24438600
20/6/24,481.4700012207031,486.8399963378906,479.6199951171875,486.4200134277344,33918700
21/6/24,480.17999267578125,482.5400085449219,478.6700134277344,481.19000244140625,39432900
24/6/24,473.9599914550781,479.92999267578125,473.82000732421875,478.17999267578125,37751000
25/6/24,479.3800048828125,479.67999267578125,475.1199951171875,476.07000732421875,29250200
26/6/24,480.3699951171875,480.9200134277344,478.1300048828125,478.54998779296875,22737100
27/6/24,481.6099853515625,483.1000061035156,479.29998779296875,480.1199951171875,26222100
28/6/24,479.1099853515625,487.20001220703125,478.4599914550781,482.4100036621094,34881600
1/7/24,481.9200134277344,482.4899902,476.2600098,480.0400085449219,24898300
2/7/24,486.9800109863281,487.0400085449219,480.2799987792969,480.4100036621094,26723600
3/7/24,491.0400085449219,491.1700134277344,486.2200012207031,486.2200012207031,18064900
5/7/24,496.1600036621094,496.6000061035156,491.5899963378906,491.8900146484375,28495900
8/7/24,497.3399963378906,497.8999938964844,495.5,496.5299987792969,22109400
9/7/24,497.7699890136719,500,496.2399902,498.8699951171875,25614500
10/7/24,502.9599914550781,503.5199890136719,498.3900146484375,499.7099914550781,28046900
11/7/24,491.92999267578125,503.2799987792969,490.7300109863281,503.07000732421875,49966600
12/7/24,494.82000732421875,499.6199951171875,492.0400085449219,492.5100098,37109400
15/7/24,496.1499938964844,501.0100098,494.0899963378906,496.6099853515625,31151400
16/7/24,496.3399963378906,498.44000244140625,493.1499938964844,497.6199951171875,25950600
17/7/24,481.7699890136719,488.79998779296875,481.70001220703125,488.2799987792969,56268800
18/7/24,479.4899902,485.7099914550781,476.2699890136719,485.5299987792969,49347400
19/7/24,475.2399902,481.69000244140625,473.94000244140625,479.1499938964844,42042900
22/7/24,482.32000732421875,483.3500061035156,477.7099914550781,481.1600036621094,40300000
23/7/24,480.6199951171875,484.42999267578125,480.1400146484375,481.4100036621094,23282500
24/7/24,463.3800048828125,474.19000244140625,462.5100098,473.82000732421875,58818600
25/7/24,458.2699890136719,467.94000244140625,455.6300048828125,463.7200012207031,59256800
26/7/24,462.9700012207031,465.92999267578125,459.7699890136719,462.6499938964844,39992100
29/7/24,463.8999938964844,467.9100036621094,461.6199951171875,465.7099914550781,28218500
30/7/24,457.5299987792969,466.55999755859375,454.1499938964844,465.8500061035156,41317200
31/7/24,471.07000732421875,472.7900085449219,466.4100036621094,467.8699951171875,44552100
1/8/24,459.6600036621094,475.54998779296875,455.9800109863281,471.7600098,56653900
2/8/24,448.75,453.57000732421875,444.4700012207031,450.8900146484375,66323200
5/8/24,435.3699951171875,442.2900085449219,423.45001220703125,424.7099914550781,87483500
6/8/24,439.5299987792969,447.07000732421875,434.55999755859375,437.2300109863281,63164400
7/8/24,434.7699890136719,449,434.3699951171875,446.4899902,54929200
8/8/24,448.07000732421875,448.9899902,437.1499938964844,441.05999755859375,47890100
9/8/24,450.4100036621094,452.05999755859375,445.6099853515625,446.7399902,33574000
12/8/24,451.3800048828125,454.3699951171875,448.54998779296875,451.3900146484375,27795000
13/8/24,462.5799865722656,462.8500061035156,455.67999267578125,455.82000732421875,40084500
14/8/24,462.7300109863281,465.1099853515625,458.3999938964844,463.5100098,34733700
15/8/24,474.4200134277344,474.82000732421875,468.3800048828125,468.7600098,38280600
16/8/24,475.0299987792969,476.4100036621094,471.6499938964844,472.6199951171875,38383600
19/8/24,481.2699890136719,481.30999755859375,473.3699951171875,475.1700134277344,23737700
20/8/24,480.2600098,482.94000244140625,478.54998779296875,480.3500061035156,29209300
21/8/24,482.5,484.3699951171875,479.32000732421875,481.04998779296875,25658800
22/8/24,474.8500061035156,485.5400085449219,473.80999755859375,484.8399963378906,37739600
23/8/24,480,482.7399902,475.2799987792969,479.2399902,36061500
26/8/24,475.3399963378906,480.3800048828125,473.2399902,479.45001220703125,27452600
27/8/24,476.7600098,477.8399963378906,471.7099914550781,473.69000244140625,27510000
28/8/24,471.3500061035156,477.0199890136719,467.8900146484375,476.2900085449219,37372400
29/8/24,470.6600036621094,477.92999267578125,469.3699951171875,473.2799987792969,41081500
30/8/24,476.2699890136719,476.8999938964844,470.5100098,475.0400085449219,33466500
3/9/24,461.80999755859375,473.3299865722656,459.4100036621094,473.20001220703125,44985200
4/9/24,460.6099853515625,464.45001220703125,457.7300109863281,458.6700134277344,32505100
5/9/24,461.0400085449219,465.3599853515625,457.94000244140625,458.9700012207031,34452400
6/9/24,448.69000244140625,461.2200012207031,448.19000244140625,460.3299865722656,50624400
9/9/24,454.4599914550781,455.4599914550781,449.82000732421875,453.05999755859375,32981200
10/9/24,458.6600036621094,459.1700134277344,452.2300109863281,456.2399902,29680300
11/9/24,468.6199951171875,469.3699951171875,451.2799987792969,459.9100036621094,57843000
12/9/24,473.2200012207031,474.0400085449219,466.8500061035156,468.6499938964844,40175500
13/9/24,475.3399963378906,476.5299987792969,472.25,472.4800109863281,29111800
16/9/24,473.2399902,473.8599853515625,469.8900146484375,473.19000244140625,22585600
17/9/24,473.4899902,477.6000061035156,470.9700012207031,476.2900085449219,30084400
18/9/24,471.44000244140625,478.8299865722656,470.8299865722656,474.70001220703125,39909200
19/9/24,483.3599853515625,486.2300109863281,480.4899902,482.6099853515625,52782500
20/9/24,482.44000244140625,483.69000244140625,478.29998779296875,482.4899902,34577700
23/9/24,483.0400085449219,484.1400146484375,481.6000061035156,482.95001220703125,24843000
24/9/24,485.3699951171875,486.3299865722656,480.1700134277344,484.4599914550781,25952600
25/9/24,485.82000732421875,487.7900085449219,484.55999755859375,484.7399902,26549900
26/9/24,489.4700012207031,493.70001220703125,485.79998779296875,493.3699951171875,32020200
27/9/24,486.75,490.6400146484375,485.55999755859375,490.5,22851100
30/9/24,488.07000732421875,488.4100036621094,482.9200134277344,485.7799987792969,30281100
1/10/24,481.2699890136719,488,477.3999938964844,487.70001220703125,42735400
2/10/24,481.95001220703125,483.8800048828125,477.7200012207031,480.3599853515625,23744000
3/10/24,481.5899963378906,484.54998779296875,478.9899902,479.7399902,25337200
4/10/24,487.32000732421875,487.8800048828125,482.3900146484375,487.45001220703125,30686600
7/10/24,482.1000061035156,486.57000732421875,480.8699951171875,485.3900146484375,24975100
8/10/24,489.29998779296875,489.9899902,483.8500061035156,484.6600036621094,28272000
9/10/24,493.1499938964844,493.7300109863281,487.95001220703125,489,24995000
10/10/24,492.5899963378906,494.4700012207031,489.5299987792969,490.8500061035156,25750400
11/10/24,493.3599853515625,494.3900146484375,490.1700134277344,490.7399902,20644500
14/10/24,497.5,498.8299865722656,495.2600098,495.7699890136719,26060100
15/10/24,490.8500061035156,498.5,488.67999267578125,497.8299865722656,34784500
16/10/24,490.9100036621094,491.69000244140625,487.57000732421875,491.17999267578125,22996800
17/10/24,491.25,496.4899902,491.19000244140625,496.44000244140625,27210700
18/10/24,494.4700012207031,495.57000732421875,493.29998779296875,494.05999755859375,25335000
21/10/24,495.4200134277344,496.2300109863281,491.30999755859375,493.25,30336500
22/10/24,495.9599914550781,497.45001220703125,491.9700012207031,492.7300109863281,26685800
23/10/24,488.3599853515625,494.25,485.04998779296875,493.5899963378906,39346600
24/10/24,492.32000732421875,493,489.44000244140625,492.1099853515625,22024900
25/10/24,495.32000732421875,500.2799987792969,494.42999267578125,495.1400146484375,38762100
28/10/24,495.3999938964844,498.5199890136719,495.1000061035156,498.4599914550781,20477800
29/10/24,500.1600036621094,501.3500061035156,493.8500061035156,495.7200012207031,28014100
30/10/24,496.3800048828125,500.3500061035156,495.8900146484375,499.3900146484375,29756000
31/10/24,483.8500061035156,492.42999267578125,483.75,492.3800048828125,41245200
1/11/24,487.42999267578125,490.75,485.20001220703125,485.5,33655800
4/11/24,486.0100098,489.3800048828125,484.25,486.82000732421875,23291600
5/11/24,492.2099914550781,492.8800048828125,487.5199890136719,487.6099853515625,24353600
6/11/24,505.5799865722656,506.4100036621094,499.6000061035156,500.55999755859375,43082200
7/11/24,513.5399780273438,514.3300170898438,508.3399963378906,508.3999938964844,32853100
8/11/24,514.1400146484375,514.9199829101562,512.4099731445312,513.0399780273438,22924500
11/11/24,513.8400268554688,515.5800170898438,510.9200134277344,515.3699951171875,24167500
12/11/24,512.9099731445312,514.6599731445312,509.8299865722656,513.7700195,25835300
13/11/24,512.25,514.9799805,509.95001220703125,512.4000244140625,24567400
14/11/24,508.69000244140625,512.7899780273438,507.7699890136719,511.9100036621094,28679500
15/11/24,496.57000732421875,503.3299865722656,494.4899902,502.94000244140625,51461100
18/11/24,500.0199890136719,502.1400146484375,496.7300109863281,498.1300048828125,27192700
19/11/24,503.4599914550781,503.95001220703125,497.0799865722656,497.4200134277344,24523000
20/11/24,503.1700134277344,503.4800109863281,496.55999755859375,503.1600036621094,29565500
21/11/24,504.9800109863281,506.9599914550781,497.55999755859375,506.2399902,34526700
22/11/24,505.7900085449219,506.5299987792969,502.7799987792969,504.4200134277344,23826600
25/11/24,506.5899963378906,511.45001220703125,504.2600098,509.8999938964844,26375200
26/11/24,509.30999755859375,510.1400146484375,507.2300109863281,508.0799865722656,26557100
27/11/24,505.29998779296875,508.2399902,501.92999267578125,508.1700134277344,24957400
29/11/24,509.7399902,510.3399963378906,505.30999755859375,505.92999267578125,15334000
2/12/24,515.2899780273438,516.2600098,510.6199951171875,511.0100098,25147200
3/12/24,516.8699951171875,517.1500244140625,513.3699951171875,513.9500122070312,18597900
4/12/24,523.2600098,523.5200195,519.5999755859375,520.3200073242188,26086200
5/12/24,521.8099975585938,524.0399780273438,521.4199829101562,523.3099975585938,18169600
6/12/24,526.4799805,526.7199707,522.3499755859375,522.4799805,23762600
9/12/24,522.3800048828125,526.3499755859375,521.2199707,525.5499877929688,20674400
10/12/24,520.5999755859375,525.3800048828125,519.1599731445312,523.6199951171875,24350000
11/12/24,529.9199829101562,530.6099853515625,524.5900268554688,525,32168600
12/12/24,526.5,528.9600219726562,526.0200195,527.6799926757812,23577500
13/12/24,530.5300293,533.1699829101562,527.2999877929688,530.4600219726562,28780400
16/12/24,538.1699829101562,539.1500244140625,533,533.0800170898438,31979900
17/12/24,535.7999877929688,537.4799805,534.1300048828125,536.3599853515625,28579100
18/12/24,516.4699707,536.8800048828125,515.0100098,535.1500244140625,54703200
19/12/24,514.1699829101562,521.7600098,513.8300170898438,521.1900024414062,46441800
20/12/24,518.6599731445312,524.8200073242188,509.2900085449219,510.44000244140625,60530000
23/12/24,522.8699951171875,523.25,516.1300048828125,519.5499877929688,29672800
24/12/24,529.9600219726562,530.0499877929688,524.1900024414062,524.8300170898438,17558200
26/12/24,529.5999755859375,531.2399902,526.3099975585938,528.3200073242188,19090500
27/12/24,522.5599975585938,526.4500122070312,517.8599853515625,526.0100098,33839600
30/12/24,515.6099853515625,519.3599853515625,511.8299865722656,515.5100098,34584000
31/12/24,511.2300109863281,517.6599731445312,510.2600098,516.9000244140625,29117000
2/1/25,510.2300109863281,516.6400146484375,505.7099914550781,514.2999877929688,36389800
3/1/25,518.5800170898438,519.6500244140625,512.5300293,513.3499755859375,29059500
6/1/25,524.5399780273438,527.9199829101562,522.0300293,524.0200195,36109700
7/1/25,515.1799926757812,525.9899902,513.2800293,525.5900268554688,36690300
8/1/25,515.2700195,516.9199829101562,510.57000732421875,515.0800170898438,30777800
10/1/25,507.19000244140625,511.5799865722656,503.9200134277344,511.4800109863281,40532500
13/1/25,505.55999755859375,506.0199890136719,499.70001220703125,501.20001220703125,31694200
14/1/25,505.0799865722656,510.1600036621094,501.5899963378906,508.7399902,33737200
15/1/25,516.7000122070312,517.8499755859375,511.4599914550781,513.0300293,34957600
16/1/25,513.0800170898438,519.0599975585938,512.9500122070312,518.9799805,28229000
17/1/25,521.7399902,524.0700073242188,513.1099853515625,522.8499755859375,51837900
21/1/25,524.7999877929688,525.9699707,520.0599975585938,524.4799805,23628000
22/1/25,531.5100098,533.8200073242188,529.2600098,529.5700073242188,33593000
23/1/25,532.6400146484375,532.7600098,528.4500122070312,529.0399780273438,23096600
24/1/25,529.6300048828125,533.7899780273438,528.1500244140625,533.0200195,19878300
27/1/25,514.2100219726562,517.9899902,510.1499938964844,511,60771700
28/1/25,521.8099975585938,523,511.7799987792969,515.2199707,33194200
29/1/25,520.8300170898438,522.5900268554688,516.9000244140625,522.4600219726562,26649000
30/1/25,523.0499877929688,526.0999755859375,518.2100219726562,523.7100219726562,27431300
31/1/25,522.2899780273438,531.5200195,521.1900024414062,526.9199829101562,38845500
3/2/25,518.1099853515625,520.8499755859375,511.04998779296875,513.4699707,40580800
4/2/25,524.4699707,525.1099853515625,518.2299805,518.6300048828125,26046800
5/2/25,526.8499755859375,527.0100098,520.6199951171875,521.8200073242188,21134100
6/2/25,529.5999755859375,529.8099975585938,525.7399902,527.3599853515625,19434500
7/2/25,522.9199829101562,532.0999755859375,522.1900024414062,530.1400146484375,29605500
10/2/25,529.25,530.3599853515625,526.75,527.2199707,20852800
11/2/25,527.9899902,529.9199829101562,525.8300170898438,525.9600219726562,19325500
12/2/25,528.2999877929688,529.1900024414062,521.9500122070312,522.2999877929688,25009400
13/2/25,535.9000244140625,536.2199707,529.1900024414062,529.9799805,28714800
14/2/25,538.1500244140625,538.8400268554688,535.6699829101562,536.0100098,17862600
18/2/25,539.3699951171875,540,536.0399780273438,539.7299805,20565000
19/2/25,539.5200195,540.8099975585938,536.4600219726562,538.5700073242188,19666900
20/2/25,537.2299805,539.0999755859375,532.4600219726562,538.7299805,26550800
21/2/25,526.0800170898438,538.4000244140625,525.7100219726562,538.3800048828125,47093800
24/2/25,519.8699951171875,529.0700073242188,519.5300293,527.8800048828125,39268400
25/2/25,513.3200073242188,519.3200073242188,509.44000244140625,519.2399902,48940000
26/2/25,514.5599975585938,519.6599731445312,511.3699951171875,515.5300293,34457600
27/2/25,500.2699890136719,519.0700073242188,500.04998779296875,518.1300048828125,52448000
28/2/25,508.1700134277344,508.7799987792969,496.92999267578125,500.1300048828125,47654000
3/3/25,497.04998779296875,513.0399780273438,493.5799865722656,511.5199890136719,44587200
4/3/25,495.54998779296875,503.7399902,487.7399902,494.17999267578125,67875400
5/3/25,502.0100098,503.6300048828125,491.2600098,496.20001220703125,46323700
6/3/25,488.20001220703125,498.5799865722656,486.20001220703125,493.69000244140625,57574300
7/3/25,491.7900085449219,493.2799987792969,480.5299987792969,487.1600036621094,54714700
10/3/25,472.7300109863281,483.9700012207031,468.6600036621094,483.45001220703125,76668000
11/3/25,471.6000061035156,478.80999755859375,467.0100098,472.3500061035156,68760800
12/3/25,476.9200134277344,481.05999755859375,471.7900085449219,479.1600036621094,46971100
13/3/25,468.3399963378906,476.2799987792969,466.42999267578125,476.25,46563300
14/3/25,479.6600036621094,480.55999755859375,473.1199951171875,473.7300109863281,43563000
17/3/25,482.7699890136719,485.8399963378906,477.79998779296875,479.6099853515625,41744400
18/3/25,474.5400085449219,479.6099853515625,472.4100036621094,479.4100036621094,39072300
19/3/25,480.8900146484375,485.3299865722656,474.8699951171875,476.80999755859375,40430300
20/3/25,479.2600098,484.54998779296875,476.17999267578125,476.8800048828125,36780500
21/3/25,480.8399963378906,481.6099853515625,472.9100036621094,474.0799865722656,42234900
24/3/25,490.6600036621094,491.5100098,484.3999938964844,487.7399902,34567200
