Price,Close,High,Low,Open,Volume
Ticker,ARKK,ARKK,ARKK,ARKK,ARKK
Date,,,,,
2024-03-22,49.40999984741211,50.33000183105469,49.25,50.06999969482422,8938300
2024-03-25,50.25,50.45000076293945,49.3849983215332,49.41999816894531,8755900
2024-03-26,50.029998779296875,50.959999084472656,50.0,50.810001373291016,6904800
2024-03-27,50.11000061035156,50.8849983215332,49.45000076293945,50.790000915527344,11450100
2024-03-28,50.08000183105469,50.61000061035156,49.970001220703125,50.220001220703125,8248900
2024-04-01,49.2400016784668,50.11000061035156,48.814998626708984,50.06999969482422,10411200
2024-04-02,47.779998779296875,47.90999984741211,47.04499816894531,47.685001373291016,12988100
2024-04-03,47.91999816894531,48.209999084472656,47.150001525878906,47.459999084472656,9935200
2024-04-04,47.27000045776367,48.83000183105469,47.20500183105469,48.459999084472656,13315200
2024-04-05,47.119998931884766,47.595001220703125,46.599998474121094,46.72999954223633,14135300
2024-04-08,48.099998474121094,48.244998931884766,47.54399871826172,47.689998626708984,8719600
2024-04-09,48.619998931884766,48.849998474121094,48.0099983215332,48.11000061035156,10164100
2024-04-10,47.4900016784668,47.8849983215332,46.970001220703125,47.13199996948242,14640400
2024-04-11,48.20000076293945,48.2400016784668,47.0,47.775001525878906,9271000
2024-04-12,46.5099983215332,47.72999954223633,46.314998626708984,47.70000076293945,12176300
2024-04-15,44.380001068115234,46.72999954223633,44.244998931884766,46.72999954223633,16070000
2024-04-16,43.650001525878906,44.095001220703125,43.150001525878906,43.84000015258789,16870200
2024-04-17,43.02000045776367,44.13999938964844,42.79999923706055,43.9900016784668,11875200
2024-04-18,42.90999984741211,43.6619987487793,42.52000045776367,42.974998474121094,11458300
2024-04-19,42.0,43.30500030517578,41.709999084472656,42.75,14427900
2024-04-22,42.599998474121094,42.88999938964844,41.57500076293945,42.189998626708984,13511700
2024-04-23,43.869998931884766,44.36000061035156,42.790000915527344,42.790000915527344,16446200
2024-04-24,43.900001525878906,44.83000183105469,43.459999084472656,44.779998779296875,10415100
2024-04-25,43.61000061035156,43.76499938964844,42.470001220703125,42.630001068115234,11227300
2024-04-26,44.06999969482422,44.27000045776367,43.119998931884766,43.630001068115234,9101200
2024-04-29,45.130001068115234,45.60499954223633,44.65999984741211,44.70000076293945,10564600
2024-04-30,43.459999084472656,44.90999984741211,43.44499969482422,44.58000183105469,13900100
2024-05-01,43.81999969482422,45.15999984741211,42.98699951171875,43.099998474121094,16056300
2024-05-02,44.93000030517578,45.029998779296875,43.58000183105469,44.4900016784668,11188300
2024-05-03,45.470001220703125,46.65999984741211,45.1150016784668,46.25,12656500
2024-05-06,46.5,46.61000061035156,45.869998931884766,45.91999816894531,8257800
