Date,BND,SPY,VTIP,VXUS
2015-02-20,62.51307678222656,176.94190979003906,37.80049133300781,37.84697341918945
2015-02-23,62.641658782958984,176.91677856445312,37.80830764770508,37.691593170166016
2015-02-24,62.898807525634766,177.41934204101562,37.863040924072266,37.928367614746094
2015-02-25,62.959327697753906,177.26858520507812,37.863040924072266,38.00975036621094
2015-02-26,62.785377502441406,177.0592041015625,37.90212631225586,37.94315719604492
2015-02-27,62.838294982910156,176.4561004638672,38.01940155029297,37.935760498046875
2015-03-02,62.635231018066406,177.5701446533203,37.909950256347656,37.935760498046875
2015-03-03,62.559410095214844,176.84140014648438,37.94903564453125,37.743377685546875
2015-03-04,62.559410095214844,176.0959014892578,37.956851959228516,37.55839920043945
2015-03-05,62.59733200073242,176.28857421875,37.89430618286133,37.580604553222656
2015-03-06,62.233558654785156,173.80914306640625,37.77703857421875,37.06265640258789
2015-03-09,62.309364318847656,174.52955627441406,37.784847259521484,37.08484649658203
2015-03-10,62.55186080932617,171.6983184814453,37.74576187133789,36.30793380737305
2015-03-11,62.62002944946289,171.29623413085938,37.76140213012695,36.40414047241211
2015-03-12,62.66554641723633,173.47406005859375,37.74576187133789,36.803680419921875
2015-03-13,62.604896545410156,172.4102783203125,37.6832160949707,36.55210876464844
2015-03-16,62.72616195678711,174.7138214111328,37.651947021484375,36.93687438964844
2015-03-17,62.77919006347656,174.19448852539062,37.59721755981445,36.92207717895508
2015-03-18,63.16571044921875,176.28857421875,37.863040924072266,37.70639419555664
2015-03-19,62.9761962890625,175.48440551757812,37.80830764770508,37.24763870239258
2015-03-20,63.1429557800293,177.0334014892578,37.80830764770508,37.980159759521484
2015-03-23,63.17326736450195,176.6884307861328,37.82394027709961,38.15774154663086
2015-03-24,63.27938461303711,175.69564819335938,37.88648986816406,38.17253875732422
2015-03-25,63.18084716796875,173.12100219726562,37.90212631225586,37.79254913330078
2015-03-26,62.9761962890625,172.708740234375,37.88648986816406,37.577301025390625
2015-03-27,63.036895751953125,173.10415649414062,37.83958053588867,37.60697937011719
2015-03-30,63.112648010253906,175.21600341796875,37.83958053588867,37.76285171508789
2015-03-31,63.18084716796875,173.6846466064453,37.88648986816406,37.36949157714844
2015-04-01,63.43225860595703,173.07052612304688,37.96466064453125,37.666358947753906
2015-04-02,63.34868621826172,173.69313049316406,37.97248077392578,38.00777053833008
2015-04-06,63.401893615722656,174.86264038085938,38.066307067871094,38.4382438659668
2015-04-07,63.43983840942383,174.39990234375,38.01940155029297,38.415977478027344
2015-04-08,63.39430236816406,174.98880004882812,38.01158142089844,38.698001861572266
2015-04-09,63.25756072998047,175.76287841796875,37.980308532714844,38.8464469909668
2015-04-10,63.22718048095703,176.72207641601562,37.956851959228516,38.890995025634766
2015-04-13,63.24237060546875,175.92279052734375,37.98812484741211,38.67574691772461
2015-04-14,63.3563117980957,176.25930786132812,38.003761291503906,38.97262191772461
2015-04-15,63.417083740234375,177.05023193359375,38.066307067871094,39.202701568603516
2015-04-16,63.401893615722656,176.99974060058594,38.097572326660156,39.351131439208984
2015-04-17,63.508216857910156,174.96363830566406,38.17576217651367,38.824188232421875
2015-04-20,63.43983840942383,176.5621795654297,38.167938232421875,38.8464469909668
2015-04-21,63.36391067504883,176.3518524169922,38.08194351196289,39.13591766357422
2015-04-22,63.128448486328125,177.21847534179688,38.08975601196289,39.24723815917969
2015-04-23,63.24995422363281,177.6644287109375,38.121036529541016,39.44763946533203
2015-04-24,63.34868621826172,178.07669067382812,38.17576217651367,39.61833953857422
2015-04-27,63.30315399169922,177.3362274169922,38.17576217651367,39.82615661621094
2015-04-28,63.10563278198242,177.90000915527344,38.13666534423828,39.87066650390625
2015-04-29,62.90817642211914,177.16802978515625,38.097572326660156,39.56636428833008
2015-04-30,62.97651672363281,175.39268493652344,38.14448547363281,39.16558837890625
2015-05-01,62.78550720214844,177.29421997070312,38.08194351196289,39.469905853271484
2015-05-04,62.69413757324219,177.79910278320312,38.066307067871094,39.54412841796875
2015-05-05,62.59526443481445,175.76287841796875,38.08975601196289,39.00230407714844
2015-05-06,62.420223236083984,175.03927612304688,38.035037994384766,38.98003387451172
2015-05-07,62.54955291748047,175.7376251220703,38.01158142089844,38.824188232421875
2015-05-08,62.71697998046875,178.0514678955078,38.08975601196289,39.58864974975586
2015-05-11,62.38975524902344,177.20164489746094,37.980308532714844,39.26949691772461
2015-05-12,62.31365966796875,176.6715545654297,38.0272102355957,39.23981475830078
2015-05-13,62.2831916809082,176.70526123046875,38.05066680908203,39.45505142211914
2015-05-14,62.405006408691406,178.54786682128906,38.08975601196289,39.922630310058594
2015-05-15,62.6561164855957,178.7413787841797,38.128841400146484,40.03396987915039
2015-05-18,62.427818298339844,179.2966766357422,38.08194351196289,39.84099578857422
2015-05-19,62.290836334228516,179.23776245117188,38.003761291503906,39.72966003417969
2015-05-20,62.290836334228516,179.11158752441406,38.0428466796875,39.781620025634766
2015-05-21,62.48871612548828,179.6332550048828,38.097572326660156,39.94490432739258
2015-05-22,62.45067596435547,179.2041473388672,38.128841400146484,39.759342193603516
2015-05-26,62.602840423583984,177.2773895263672,38.08194351196289,39.08395767211914
2015-05-27,62.633304595947266,178.9601287841797,38.0272102355957,39.380836486816406
2015-05-28,62.64088821411133,178.75820922851562,38.035037994384766,39.19528579711914
2015-05-29,62.66371536254883,177.6476287841797,38.11321258544922,38.80934524536133
2015-06-01,62.45481491088867,178.00941467285156,38.035037994384766,38.69058609008789
2015-06-02,62.279396057128906,177.8326873779297,38.01158142089844,38.90582275390625
2015-06-03,62.00485610961914,178.3039093017578,37.995941162109375,39.032005310058594
2015-06-04,62.1573600769043,176.7978515625,37.98812484741211,38.571842193603516
2015-06-05,61.91335678100586,176.49490356445312,37.94903564453125,38.23786163330078
2015-06-08,61.9896125793457,175.40951538085938,37.96466064453125,38.156211853027344
2015-06-09,61.80660629272461,175.38426208496094,37.980308532714844,37.97807693481445
2015-06-10,61.676979064941406,177.4876708984375,37.94903564453125,38.683162689208984
2015-06-11,61.966732025146484,178.05987548828125,37.980308532714844,38.7351188659668
2015-06-12,61.92097473144531,176.6968536376953,37.97248077392578,38.4827766418457
2015-06-15,61.92860794067383,175.9396209716797,38.0272102355957,38.22300720214844
2015-06-16,62.08879470825195,176.89874267578125,38.05848693847656,38.23044204711914
2015-06-17,62.111656188964844,177.18482971191406,38.13666534423828,38.200740814208984
2015-06-18,62.06587600708008,179.02740478515625,38.08975601196289,38.5495719909668
2015-06-19,62.24125671386719,178.23277282714844,38.11321258544922,38.371456146240234
2015-06-22,61.9438591003418,179.14581298828125,38.0428466796875,39.032005310058594
2015-06-23,61.79901123046875,179.2726287841797,38.05066680908203,39.18785858154297
2015-06-24,61.91335678100586,177.97064208984375,38.074127197265625,38.883575439453125
2015-06-25,61.829471588134766,177.42953491210938,38.0428466796875,38.839046478271484
2015-06-26,61.71510314941406,177.3957061767578,37.995941162109375,38.8067741394043
2015-06-29,62.027740478515625,173.67564392089844,38.05848693847656,37.73423385620117
2015-06-30,61.966732025146484,174.03924560546875,38.05848693847656,37.74923324584961
2015-07-01,61.81620788574219,175.4342041015625,38.0272102355957,37.93673324584961
2015-07-02,61.96901321411133,175.27357482910156,38.08975601196289,38.02674102783203
2015-07-06,62.18299102783203,174.77474975585938,38.10539627075195,37.22420883178711
2015-07-07,62.24409866333008,175.87387084960938,38.10539627075195,37.1117057800293
2015-07-08,62.419857025146484,172.92323303222656,38.121036529541016,36.129154205322266
2015-07-09,62.21354675292969,173.2360076904297,38.074127197265625,36.69168472290039
2015-07-10,61.92319869995117,175.41725158691406,38.074127197265625,37.7042236328125
2015-07-13,61.77802658081055,177.35345458984375,37.98812484741211,37.86923599243164
2015-07-14,61.89265823364258,178.12278747558594,38.0272102355957,38.12424087524414
2015-07-15,62.068355560302734,178.06361389160156,38.003761291503906,37.89924621582031
2015-07-16,62.068355560302734,179.49244689941406,37.995941162109375,38.18425369262695
2015-07-17,62.076019287109375,179.6446075439453,38.0272102355957,38.1092414855957
2015-07-20,61.9919548034668,179.7375946044922,37.980308532714844,38.146751403808594
2015-07-21,62.106597900390625,179.02743530273438,37.96466064453125,38.07923889160156
2015-07-22,62.129493713378906,178.7061767578125,38.003761291503906,37.741737365722656
2015-07-23,62.274688720703125,177.70004272460938,37.98812484741211,37.60673141479492
2015-07-24,62.31291198730469,175.8569793701172,37.97248077392578,37.134193420410156
2015-07-27,62.435157775878906,174.83387756347656,37.94903564453125,36.826683044433594
2015-07-28,62.32816696166992,176.9813995361328,37.92559051513672,37.25420379638672
2015-07-29,62.274688720703125,178.1988983154297,37.96466064453125,37.3967170715332
2015-07-30,62.297611236572266,178.2411651611328,37.96466064453125,37.336708068847656
2015-07-31,62.511558532714844,177.97064208984375,37.995941162109375,37.539215087890625
2015-08-03,62.6562614440918,177.37030029296875,37.92559051513672,37.336708068847656
2015-08-04,62.441898345947266,177.02365112304688,37.847389221191406,37.359214782714844
2015-08-05,62.342323303222656,177.60707092285156,37.82394027709961,37.576725006103516
2015-08-06,62.38059616088867,176.15286254882812,37.847389221191406,37.38170623779297
2015-08-07,62.510765075683594,175.81466674804688,37.80049133300781,37.351722717285156
2015-08-10,62.38059616088867,178.02981567382812,37.83958053588867,37.83173370361328
2015-08-11,62.61802673339844,176.42343139648438,37.863040924072266,37.18669891357422
2015-08-12,62.595027923583984,176.63475036621094,37.870853424072266,36.94669723510742
2015-08-13,62.46482849121094,176.41493225097656,37.80049133300781,36.84918212890625
2015-08-14,62.441898345947266,177.0574951171875,37.80830764770508,36.886688232421875
2015-08-17,62.55670928955078,178.0466766357422,37.76140213012695,36.81918716430664
2015-08-18,62.441898345947266,177.53097534179688,37.76140213012695,36.53417205810547
2015-08-19,62.66395950317383,176.12747192382812,37.74576187133789,36.166656494140625
2015-08-20,62.717552185058594,172.44976806640625,37.784847259521484,35.35661697387695
2015-08-21,62.81705093383789,167.258544921875,37.76140213012695,34.50908660888672
2015-08-24,62.801734924316406,160.21580505371094,37.71449279785156,33.25651931762695
2015-08-25,62.595027923583984,158.33042907714844,37.730125427246094,33.51152801513672
2015-08-26,62.32701873779297,164.4093017578125,37.6988525390625,34.38908004760742
2015-08-27,62.411258697509766,168.4760284423828,37.74576187133789,35.03411102294922
2015-08-28,62.441898345947266,168.48448181152344,37.79267501831055,35.00410461425781
2015-08-31,62.35768508911133,167.12322998046875,37.847389221191406,34.74909210205078
2015-09-01,62.50959777832031,162.1350555419922,37.831764221191406,33.58654022216797
2015-09-02,62.46352767944336,165.21253967285156,37.79267501831055,34.08156204223633
2015-09-03,62.50959777832031,165.3308868408203,37.79267501831055,34.11906814575195
2015-09-04,62.66300582885742,162.82826232910156,37.784847259521484,33.29402160644531
2015-09-08,62.50959777832031,166.9203643798828,37.769222259521484,34.26906967163086
2015-09-09,62.4942512512207,164.6883544921875,37.769222259521484,34.12657165527344
2015-09-10,62.36378479003906,165.5845184326172,37.80049133300781,34.344078063964844
2015-09-11,62.4942512512207,166.33702087402344,37.80049133300781,34.32908248901367
2015-09-14,62.50959777832031,165.71978759765625,37.80049133300781,34.15656661987305
2015-09-15,62.248714447021484,167.79122924804688,37.730125427246094,34.381591796875
2015-09-16,62.21030044555664,169.2454071044922,37.74576187133789,34.95909881591797
2015-09-17,62.56325912475586,168.8649444580078,37.878662109375,34.98910140991211
2015-09-18,62.73973846435547,166.10543823242188,37.8552131652832,34.171566009521484
2015-09-21,62.50959777832031,166.9638214111328,37.82394027709961,34.20156478881836
2015-09-22,62.624664306640625,164.79666137695312,37.863040924072266,33.39902877807617
2015-09-23,62.624664306640625,164.5331573486328,37.847389221191406,33.19652557373047
2015-09-24,62.64768981933594,163.9382781982422,37.816131591796875,33.09902572631836
2015-09-25,62.53257751464844,163.8957977294922,37.75358200073242,33.320648193359375
2015-09-28,62.69366455078125,159.78245544433594,37.70667266845703,32.61202621459961
2015-09-29,62.73973846435547,159.87591552734375,37.79267501831055,32.679866790771484
2015-09-30,62.862518310546875,162.8589630126953,37.82394027709961,33.4111213684082
2015-10-01,62.896324157714844,163.28395080566406,37.878662109375,33.486507415771484
2015-10-02,63.13465881347656,165.72299194335938,37.956851959228516,34.157440185546875
2015-10-05,62.888641357421875,168.67196655273438,37.92559051513672,34.85853576660156
2015-10-06,62.97325134277344,168.09414672851562,38.01158142089844,34.85099411010742
2015-10-07,62.97325134277344,169.47091674804688,37.995941162109375,35.431461334228516
2015-10-08,62.873268127441406,171.00064086914062,38.01158142089844,35.680240631103516
2015-10-09,62.86555862426758,171.10263061523438,37.980308532714844,35.77824020385742
2015-10-12,62.97325134277344,171.2641143798828,38.01940155029297,35.53700256347656
2015-10-13,63.01166915893555,170.1847381591797,37.980308532714844,35.03945541381836
2015-10-14,63.24229431152344,169.36891174316406,37.980308532714844,35.23545837402344
2015-10-15,63.11929702758789,171.969482421875,37.96466064453125,35.86115646362305
2015-10-16,63.09623718261719,172.7513885498047,37.96466064453125,35.84608459472656
2015-10-19,63.09623718261719,172.83631896972656,37.909950256347656,35.60484313964844
2015-10-20,62.99627685546875,172.6153564453125,37.870853424072266,35.582237243652344
2015-10-21,63.11161804199219,171.5445098876953,37.90212631225586,35.4163818359375
2015-10-22,63.2192268371582,174.44261169433594,37.90212631225586,35.94408416748047
2015-10-23,63.057804107666016,176.35476684570312,37.917762756347656,36.20794677734375
2015-10-26,63.126953125,175.92135620117188,37.92559051513672,36.01194381713867
2015-10-27,63.142356872558594,175.5813751220703,37.92559051513672,35.680240631103516
2015-10-28,62.96551513671875,177.57858276367188,37.863040924072266,35.86870574951172
2015-10-29,62.74262619018555,177.47654724121094,37.847389221191406,35.55208206176758
2015-10-30,62.8809700012207,176.7117156982422,37.8552131652832,35.49930953979492
2015-11-02,62.75694274902344,178.80235290527344,37.847389221191406,35.88378143310547
2015-11-03,62.64906692504883,179.3207550048828,37.878662109375,36.01194381713867
2015-11-04,62.68759536743164,178.77687072753906,37.80830764770508,35.800846099853516
2015-11-05,62.572025299072266,178.59840393066406,37.79267501831055,35.657615661621094
2015-11-06,62.325462341308594,178.50489807128906,37.71449279785156,35.44654083251953
2015-11-09,62.271602630615234,176.83917236328125,37.74576187133789,35.06960678100586
2015-11-10,62.34090042114258,177.24710083007812,37.737945556640625,34.97914505004883
2015-11-11,62.34862518310547,176.55023193359375,37.74576187133789,35.092227935791016
2015-11-12,62.356319427490234,174.0856475830078,37.71449279785156,34.7077522277832
2015-11-13,62.4719352722168,172.1309356689453,37.71449279785156,34.3685188293457
2015-11-16,62.4719352722168,174.74853515625,37.6910400390625,34.84345245361328
2015-11-17,62.54120635986328,174.62106323242188,37.71449279785156,34.9188346862793
2015-11-18,62.510414123535156,177.39158630371094,37.6988525390625,35.24299621582031
2015-11-19,62.595157623291016,177.2386474609375,37.76140213012695,35.42393112182617
2015-11-20,62.57976531982422,177.884521484375,37.80830764770508,35.42393112182617
2015-11-23,62.60287094116211,177.68052673339844,37.77703857421875,35.09975814819336
2015-11-24,62.62594985961914,177.9185333251953,37.831764221191406,35.16762161254883
2015-11-25,62.63364791870117,177.89305114746094,37.80049133300781,35.16762161254883
2015-11-27,62.664459228515625,178.0970001220703,37.816131591796875,35.016845703125
2015-11-30,62.63364791870117,177.35763549804688,37.784847259521484,35.03192138671875
2015-12-01,62.87067794799805,179.04881286621094,37.83958053588867,35.39377975463867
2015-12-02,62.79346466064453,177.22166442871094,37.80049133300781,35.009307861328125
2015-12-03,62.30710983276367,174.74005126953125,37.769222259521484,34.85099411010742
2015-12-04,62.55411911010742,178.14797973632812,37.75358200073242,35.13745880126953
2015-12-07,62.662227630615234,177.06863403320312,37.737945556640625,34.775604248046875
2015-12-08,62.67770004272461,175.87887573242188,37.72230529785156,34.25543975830078
2015-12-09,62.65449905395508,174.51055908203125,37.71449279785156,34.157440185546875
2015-12-10,62.646812438964844,174.9610137939453,37.659767150878906,34.104671478271484
2015-12-11,62.81665802001953,171.57005310058594,37.730125427246094,33.388492584228516
2015-12-14,62.523250579833984,172.43682861328125,37.64412307739258,33.50911331176758
2015-12-15,62.45374298095703,174.24708557128906,37.651947021484375,33.77297592163086
2015-12-16,62.3842658996582,176.7966766357422,37.59721755981445,34.45897674560547
2015-12-17,62.515541076660156,174.1027069091797,37.62849426269531,33.968955993652344
2015-12-18,62.65449905395508,171.00096130371094,37.675392150878906,33.72019958496094
2015-12-21,62.58502197265625,172.4115753173828,37.605037689208984,33.95344543457031
2015-12-22,62.50009536743164,173.9761199951172,37.63630676269531,34.181365966796875
2015-12-23,62.507850646972656,176.13050842285156,37.63630676269531,34.758785247802734
2015-12-24,62.55431365966797,175.83981323242188,37.651947021484375,34.698001861572266
2015-12-28,62.55431365966797,175.43801879882812,37.6832160949707,34.568843841552734
2015-12-29,62.36078643798828,177.3102569580078,37.63630676269531,34.87275314331055
2015-12-30,62.39946365356445,176.0535888671875,37.6832160949707,34.59163284301758
2015-12-31,62.523338317871094,174.2924346923828,37.80049133300781,34.272544860839844
2016-01-04,62.49238204956055,171.8559112548828,37.730125427246094,33.6799430847168
2016-01-05,62.569793701171875,172.14657592773438,37.70667266845703,33.6191520690918
2016-01-06,62.84846115112305,169.97508239746094,37.70667266845703,33.04934310913086
2016-01-07,62.85624694824219,165.8971405029297,37.737945556640625,32.36554718017578
2016-01-08,62.93366622924805,164.07615661621094,37.784847259521484,31.985679626464844
2016-01-11,62.67041778564453,164.23855590820312,37.72230529785156,32.05405044555664
2016-01-12,62.833038330078125,165.56369018554688,37.74576187133789,32.13003158569336
2016-01-13,62.98784255981445,161.4344482421875,37.72230529785156,31.689367294311523
2016-01-14,62.91047286987305,164.08465576171875,37.74576187133789,32.114845275878906
2016-01-15,63.01883316040039,160.5623779296875,37.71449279785156,30.876445770263672
2016-01-19,62.94143295288086,160.7761993408203,37.70667266845703,31.241111755371094
2016-01-20,63.01109313964844,158.7157745361328,37.71449279785156,30.473779678344727
2016-01-21,62.97236251831055,159.6049041748047,37.6988525390625,30.732088088989258
2016-01-22,62.94915008544922,162.8792724609375,37.75358200073242,31.65138053894043
2016-01-25,62.94915008544922,160.4170379638672,37.76140213012695,31.11956214904785
2016-01-26,63.04203796386719,162.6056365966797,37.75358200073242,31.71976089477539
2016-01-27,63.04203796386719,160.8359832763672,37.82394027709961,31.567811965942383
2016-01-28,63.08846664428711,161.67381286621094,37.83958053588867,31.77295684814453
2016-01-29,63.27431106567383,165.61497497558594,37.909950256347656,32.40353012084961
2016-02-01,63.14552688598633,165.55514526367188,37.82394027709961,32.266788482666016
2016-02-02,63.36269760131836,162.5714874267578,37.863040924072266,31.529827117919922
2016-02-03,63.40931701660156,163.54608154296875,37.863040924072266,31.9324951171875
2016-02-04,63.45582962036133,163.80259704589844,37.88648986816406,32.08444595336914
2016-02-05,63.393768310546875,160.68211364746094,37.83958053588867,31.65138053894043
2016-02-08,63.66535186767578,158.51914978027344,37.77703857421875,31.089170455932617
2016-02-09,63.65753936767578,158.5276641845703,37.72230529785156,30.6636962890625
2016-02-10,63.78947448730469,158.39093017578125,37.74576187133789,30.656108856201172
2016-02-11,63.8282356262207,156.33058166503906,37.80049133300781,30.185060501098633
2016-02-12,63.61873245239258,159.55357360839844,37.79267501831055,30.686492919921875
2016-02-16,63.52566909790039,162.24661254882812,37.71449279785156,31.32469940185547
2016-02-17,63.51017379760742,164.89683532714844,37.737945556640625,31.9324951171875
2016-02-18,63.72735595703125,164.2214813232422,37.79267501831055,31.795734405517578
2016-02-19,63.642005920410156,164.14453125,37.77703857421875,31.68178367614746
2016-02-22,63.65753936767578,166.5211944580078,37.831764221191406,32.03886795043945
2016-02-23,63.69636154174805,164.41810607910156,37.847389221191406,31.560222625732422
2016-02-24,63.742919921875,165.17044067382812,37.917762756347656,31.484243392944336
2016-02-25,63.83601760864258,167.17091369628906,37.97248077392578,31.81093406677246
2016-02-26,63.77394104003906,166.78622436523438,37.94903564453125,31.71976089477539
2016-02-29,63.81271743774414,165.4782257080078,37.956851959228516,31.605806350708008
2016-03-01,63.598941802978516,169.3680877685547,37.97248077392578,32.5023078918457
2016-03-02,63.56009292602539,170.1289520263672,37.980308532714844,32.813819885253906
2016-03-03,63.59116744995117,170.7958221435547,38.01940155029297,33.163299560546875
2016-03-04,63.56009292602539,171.3514862060547,37.995941162109375,33.512779235839844
2016-03-07,63.54452896118164,171.4883270263672,37.980308532714844,33.46720504760742
2016-03-08,63.75440979003906,169.61599731445312,37.995941162109375,33.003761291503906
2016-03-09,63.645606994628906,170.453857421875,38.035037994384766,33.2392692565918
2016-03-10,63.61447525024414,170.5906219482422,37.94903564453125,33.178497314453125
2016-03-11,63.528987884521484,173.34347534179688,37.96466064453125,34.029422760009766
2016-03-14,63.66890335083008,173.12115478515625,37.94903564453125,33.847076416015625
2016-03-15,63.60673141479492,172.8390655517578,37.909950256347656,33.47588348388672
2016-03-16,63.85544967651367,173.83932495117188,38.11321258544922,33.93321228027344
2016-03-17,63.99541473388672,174.94215393066406,38.16012954711914,34.29906463623047
2016-03-18,64.04983520507812,175.62962341308594,38.238304138183594,34.24571228027344
2016-03-21,63.93320846557617,175.8788299560547,38.23048400878906,34.2838249206543
2016-03-22,63.91770553588867,175.78428649902344,38.19139862060547,34.21522521972656
2016-03-23,64.05760192871094,174.62420654296875,38.19139862060547,33.77314376831055
2016-03-24,63.97987747192383,174.54685974121094,38.17576217651367,33.5902099609375
2016-03-28,64.01094818115234,174.64999389648438,38.16012954711914,33.81126022338867
2016-03-29,64.27530670166016,176.26551818847656,38.29303741455078,34.161869049072266
2016-03-30,64.25198364257812,177.03892517089844,38.347755432128906,34.504859924316406
2016-03-31,64.3763427734375,176.60926818847656,38.41030502319336,34.23808670043945
2016-04-01,64.44881439208984,177.8123321533203,38.347755432128906,33.89508819580078
2016-04-04,64.44881439208984,177.23658752441406,38.33211898803711,33.750274658203125
2016-04-05,64.56562042236328,175.4663848876953,38.33994674682617,33.163387298583984
2016-04-06,64.53448486328125,177.38267517089844,38.324302673339844,33.6740608215332
2016-04-07,64.74480438232422,175.26010131835938,38.33994674682617,33.15576171875
2016-04-08,64.69029235839844,175.7327423095703,38.379024505615234,33.83412170410156
2016-04-11,64.68251037597656,175.3202362060547,38.324302673339844,33.89508819580078
2016-04-12,64.58125305175781,176.95301818847656,38.31647872924805,34.45912170410156
2016-04-13,64.62020111083984,178.74041748046875,38.33211898803711,34.96980285644531
2016-04-14,64.56562042236328,178.74899291992188,38.253929138183594,34.93168640136719
2016-04-15,64.71366882324219,178.55128479003906,38.29303741455078,34.847843170166016
2016-04-18,64.69029235839844,179.80593872070312,38.27739715576172,35.1146125793457
2016-04-19,64.72924041748047,180.3731231689453,38.29303741455078,35.7548713684082
2016-04-20,64.55007934570312,180.54501342773438,38.300846099853516,35.67864990234375
2016-04-21,64.47216033935547,179.57395935058594,38.26175308227539,35.449981689453125
2016-04-22,64.44881439208984,179.57395935058594,38.26957702636719,35.42711639404297
2016-04-25,64.37088012695312,179.26461791992188,38.253929138183594,35.25181198120117
2016-04-26,64.27743530273438,179.531005859375,38.253929138183594,35.396629333496094
2016-04-27,64.47216033935547,179.90048217773438,38.308658599853516,35.50334167480469
2016-04-28,64.58903503417969,178.2677459716797,38.35558319091797,35.09175109863281
2016-04-29,64.63574981689453,177.30531311035156,38.33994674682617,34.9774284362793
2016-05-02,64.52180480957031,178.71458435058594,38.33211898803711,35.20607376098633
2016-05-03,64.70133209228516,177.15924072265625,38.379024505615234,34.49723434448242
2016-05-04,64.7247314453125,176.1709747314453,38.386844635009766,34.100887298583984
2016-05-05,64.8418197631836,176.13662719726562,38.386844635009766,34.05515670776367
2016-05-06,64.81063079833984,176.78111267089844,38.347755432128906,34.14662551879883
2016-05-09,64.85745239257812,176.92718505859375,38.386844635009766,33.96370315551758
2016-05-10,64.85745239257812,179.1271209716797,38.418121337890625,34.520103454589844
2016-05-11,64.873046875,177.45144653320312,38.43375778198242,34.291439056396484
2016-05-12,64.88084411621094,177.5029754638672,38.418121337890625,34.291439056396484
2016-05-13,64.95111846923828,175.95614624023438,38.418121337890625,33.826499938964844
2016-05-16,64.81063079833984,177.6920166015625,38.41030502319336,34.321929931640625
2016-05-17,64.76377868652344,176.03350830078125,38.418121337890625,34.06277084350586
2016-05-18,64.45935821533203,176.08505249023438,38.31647872924805,34.009429931640625
2016-05-19,64.52960205078125,175.4749298095703,38.308658599853516,33.750274658203125
2016-05-20,64.52960205078125,176.58349609375,38.33211898803711,34.02467346191406
2016-05-23,64.54521179199219,176.34286499023438,38.308658599853516,33.9027099609375
2016-05-24,64.51399993896484,178.62867736816406,38.300846099853516,34.36004638671875
2016-05-25,64.49058532714844,179.84033203125,38.324302673339844,34.7182731628418
2016-05-26,64.59986114501953,179.8918914794922,38.35558319091797,34.80211639404297
2016-05-27,64.57644653320312,180.665283203125,38.33211898803711,34.72589874267578
2016-05-31,64.63111877441406,180.32156372070312,38.31647872924805,34.63443374633789
2016-06-01,64.65374755859375,180.69107055664062,38.308658599853516,34.64205551147461
2016-06-02,64.77890014648438,181.2410430908203,38.33211898803711,34.710662841796875
2016-06-03,65.18563079833984,180.6996612548828,38.46502685546875,35.02315139770508
