date,close_price,cpi_value,adj_fac,real_price,nominal_inv_10k,real_inv_10k
2003-07-01,65.79,183.7,1.0850561134081511,60.632808927599356,7028.095288964855,6477.172196090093
2003-08-01,65.77,184.5,1.0897814530419374,60.35155013550135,7025.9587650892,6447.126389862338
2003-09-01,67.73,185.1,1.0933254577672769,61.94861696380336,7235.338104903322,6617.734960346476
2003-10-01,68.42,184.9,1.0921441228588304,62.64740941049216,7309.048178613397,6692.384297670352
2003-11-01,70.58,185.0,1.0927347903130538,64.59023783783783,7539.792757184062,6899.929263736548
2003-12-01,72.12,185.5,1.0956881275841701,65.82164959568733,7704.305095609444,7031.476294806895
2004-01-01,74.94,186.3,1.1004134672179562,68.10167471819646,8005.554962076701,7275.042700373514
2004-02-01,76.42,186.7,1.1027761370348492,69.29783610069632,8163.65772887512,7402.824068015844
2004-03-01,78.22,187.1,1.1051388068517423,70.77843933725282,8355.944877684009,7560.991276279545
2004-04-01,76.89,187.4,1.1069108092144122,69.46359124866596,8213.866039952996,7420.531059573332
2004-05-01,74.99,188.2,1.1116361488481983,67.45912327311372,8010.896271765836,7206.40137518574
2004-06-01,76.17,188.9,1.1157708210277613,68.26670725251456,8136.951180429442,7292.672497865032
2004-07-01,76.6,189.1,1.116952155936208,68.57948175568482,8182.886443756009,7326.085007550991
2004-08-01,75.18,189.2,1.117542823390431,67.27258985200848,8031.193248584554,7186.4747197958
2004-09-01,75.5,189.8,1.1210868281157709,67.34536354056901,8065.377630595022,7194.24885595225
2004-10-01,77.4,190.8,1.1269935026580036,68.67830188679245,8268.347398782182,7336.641586026328
2004-11-01,77.31,191.7,1.1323095097460127,68.27638497652583,8258.733041341737,7293.706332285636
2004-12-01,81.45,191.7,1.1323095097460127,71.93262910798124,8700.99348360218,7684.288976389407
2005-01-01,82.96,191.6,1.1317188422917897,73.30442588726514,8862.30103621408,7830.832804963695
2005-02-01,81.61,192.4,1.136444181925576,71.81170997920998,8718.085674607415,7671.371646107251
2005-03-01,83.2,193.1,1.1405788541051387,72.94541688244433,8887.939322721932,7792.481239444967
2005-04-01,80.91,193.7,1.1441228588304784,70.71792978833247,8643.307338959512,7554.527271480875
2005-05-01,79.75,193.6,1.143532191376255,69.74005681818183,8519.388954171563,7450.064824076683
2005-06-01,83.03,193.7,1.1441228588304784,72.57087764584409,8869.778869778871,7752.47063837668
2005-07-01,82.69,194.9,1.1512108682811577,71.82871729091842,8833.457963892746,7673.18847248354
2005-08-01,85.54,196.1,1.1582988777318368,73.84967873533913,9137.912616173488,7889.080091372623
2005-09-01,84.74,198.8,1.1742468989958652,72.16540241448692,9052.451661147312,7709.155262737626
2005-10-01,85.48,199.1,1.176018901358535,72.68590657960826,9131.503044546524,7764.758741545589
2005-11-01,83.71,198.1,1.1701122268163022,71.54014639071177,8942.420681551115,7642.361541578012
2005-12-01,88.02,198.1,1.1701122268163022,75.22355376072692,9402.84157675462,8035.845931067932
2006-01-01,86.96,199.3,1.1772002362669818,73.8701856497742,9289.605811344942,7891.27076698795
2006-02-01,89.67,199.4,1.1777909037212049,76.13405717151456,9579.1047964961,8133.111544868557
2006-03-01,90.36,199.7,1.1795629060838746,76.60464697045569,9652.814870206175,8183.382861922411
2006-04-01,91.04,200.7,1.1854695806261073,76.796571998007,9725.456681978421,8203.88548210736
2006-05-01,91.44,201.3,1.1890135853514472,76.90408345752607,9768.187159491506,8215.370522115807
2006-06-01,90.27,201.8,1.1919669226225635,75.73196729435084,9643.20051276573,8090.157813732597
2006-07-01,89.64,202.9,1.1984642646190193,74.79572203055693,9575.90001068262,7990.142295754399
2006-08-01,89.6,203.8,1.203780271707029,74.43218842001963,9571.62696293131,7951.307383828611
2006-09-01,92.56,202.8,1.1978735971647962,77.27025641025641,9887.83249652815,8254.487384922168
2006-10-01,94.49,201.9,1.1925575900767866,79.23307082714216,10094.007050528788,8464.167378179913
2006-11-01,96.81,202.0,1.19314825753101,81.13828217821784,10341.84382010469,8667.693855166952
2006-12-01,99.19,203.1,1.199645599527466,82.68275233874938,10596.090161307551,8832.683723827517
2007-01-01,100.74,203.44,1.201653868871825,83.83445733385766,10761.67076167076,8955.715984815475
2007-02-01,102.87,204.23,1.206320141760189,85.27587034226119,10989.210554427946,9109.696650172116
2007-03-01,99.95,205.29,1.2125812167749557,82.42746845925276,10677.278068582416,8805.412718646809
2007-04-01,101.41,205.9,1.2161842882457177,83.3837445361826,10833.244311505181,8907.56805215069
2007-05-01,106.17,206.76,1.2212640283520377,86.93451828206616,11341.736993910907,9286.883696407025
2007-06-01,110.04,207.23,1.224040165386887,89.89901076099022,11755.154363850017,9603.56914442797
2007-07-01,107.89,207.6,1.2262256349675131,87.98543834296726,11525.478047217177,9399.149486482987
2007-08-01,105.03,207.67,1.2266391021854695,85.62420667405019,11219.955132998612,9146.908094653369
2007-09-01,105.86,208.55,1.2318369757826344,85.93669623591465,11308.620873838265,9180.290165144179
2007-10-01,111.2,209.19,1.2356172474896632,89.99550647736508,11879.072748637967,9613.877414524632
2007-11-01,108.84,210.83,1.2453041937389249,87.40033202105963,11626.962931310758,9336.644805155393
2007-12-01,107.13,211.44,1.2489072652096869,85.77898694665153,11444.290139942312,9163.442682048022
2008-01-01,105.92,212.17,1.2532191376255166,84.51833906772872,11315.030445465229,9028.772467442444
2008-02-01,101.12,212.69,1.2562906083874779,80.490930462175,10802.264715308194,8598.539735303386
2008-03-01,96.95,213.45,1.2607796810395746,76.89686109159055,10356.79948723427,8214.59898425281
2008-04-01,99.46,213.94,1.2636739515652686,78.70701131158269,10624.933233628886,8407.970442429516
2008-05-01,102.74,215.21,1.2711754282339043,80.82283351145392,10975.323149236192,8633.995674762731
2008-06-01,102.18,217.46,1.284465445953928,79.55060240963856,10915.500480717872,8498.088068543806
2008-07-01,93.93,219.02,1.293679858239811,72.60683499223815,10034.18438201047,7756.311824830483
2008-08-01,92.31,218.69,1.291730655640874,71.46226622159222,9861.12594808247,7634.041899539816
2008-09-01,94.23,218.88,1.2928529238038984,72.88532072368422,10066.232240145284,7786.061395543662
2008-10-01,85.41,217.0,1.2817483756645007,66.63554377880185,9124.025210981732,7118.42151253091
2008-11-01,71.26,213.15,1.2590076786769049,56.60013136288999,7612.434568956309,6046.37660109924
2008-12-01,60.43,211.4,1.2486709982279975,48.395454115421,6455.506890289498,5169.902159536481
2009-01-01,66.95,211.93,1.2518015357353809,53.482918888312184,7152.013673752805,5713.376657228094
2009-02-01,61.45,212.7,1.2563496751329,48.91154207804421,6564.469607947869,5225.033872240594
2009-03-01,54.85,212.5,1.2551683402244536,43.69931764705883,5859.416728981946,4668.2317751371465
2009-04-01,60.57,212.71,1.2564087418783225,48.20883362324291,6470.462557419079,5149.966202675239
2009-05-01,65.67,213.02,1.2582398109864146,52.19195850154915,7015.276145710928,5575.468272785936
2009-06-01,70.81,214.79,1.2686946249261664,55.81327342986174,7564.3627817540855,5962.3195630660975
2009-07-01,69.38,214.73,1.2683402244536324,54.70141107437247,7411.601324644802,5843.543539618895
2009-08-01,74.25,215.44,1.2725339633786177,58.34814797623469,7931.844888366627,6233.110562571807
2009-09-01,75.29,215.86,1.2750147666863556,59.05029648846475,8042.944129900652,6308.1184156035415
2009-10-01,77.74,216.51,1.2788541051388067,60.78879497482796,8304.668304668305,6493.835591798735
2009-11-01,78.19,217.23,1.2831069108092144,60.93802421396676,8352.740091870526,6509.7771834170235
2009-12-01,84.03,217.35,1.2838157117542823,65.45331953071084,8976.605063561587,6992.128995909716
2010-01-01,84.59,217.49,1.284642646190195,65.84710561405122,9036.427732079906,7034.195664357571
2010-02-01,82.79,217.28,1.283402244536326,64.50822441089839,8844.140583271019,6891.168081497532
2010-03-01,84.93,217.35,1.2838157117542823,66.15435472739821,9072.748637966031,7067.017917679545
2010-04-01,89.79,217.4,1.284111045481394,69.92385924563018,9591.923939750028,7469.699737809015
2010-05-01,90.56,217.29,1.2834613112817483,70.55919738598188,9674.180108962717,7537.570493107774
2010-06-01,81.96,217.2,1.2829297105729474,63.885027624309394,8755.474842431364,6824.59434080861
2010-07-01,78.7,217.6,1.2852923803898404,61.23120404411765,8407.221450699712,6541.096468765907
2010-08-01,84.45,217.92,1.2871825162433548,65.60841134361235,9021.472064950327,7008.696863968844
2010-09-01,83.06,218.28,1.2893089190785587,64.4221092175188,8872.983655592352,6881.968723161926
2010-10-01,88.24,219.04,1.2937979917306555,68.20230094959825,9426.343339386816,7285.792217668866
2010-11-01,91.26,219.59,1.2970466627288835,70.3598433444146,9748.95844461062,7516.274259631941
2010-12-01,93.17,220.47,1.3022445363260484,71.5457023631333,9952.996474735606,7642.955064964566
2011-01-01,97.33,221.19,1.3064973419964558,74.496898593969,10397.393440871701,7958.2201254106385
2011-02-01,101.19,221.9,1.3106910809214412,77.20354664263182,10809.742548872982,8247.361034358704
2011-03-01,101.34,223.05,1.3174837566450088,76.91935440484197,10825.766477940391,8217.001859293021
2011-04-01,103.5,224.09,1.3236266981689309,78.19425230934,11056.511056511055,8353.194349892106
2011-05-01,106.05,224.81,1.3278795038393383,79.86417419153953,11328.91785065698,8531.58574848195
2011-06-01,102.51,224.81,1.3278795038393383,77.19826964992662,10950.753124666167,8246.797313313387
2011-07-01,104.62,225.4,1.3313644418192556,78.5810381543922,11176.156393547699,8394.513209528064
2011-08-01,100.6,226.11,1.335558180744241,75.32431117597629,10746.715094541181,8046.609462234407
2011-09-01,94.48,226.6,1.338452451269935,70.58898499558694,10092.938788590964,7540.752590063768
2011-10-01,88.85,226.75,1.33933845245127,66.3387210584344,9491.507317594273,7086.713071085824
2011-11-01,95.8,227.17,1.3418192557590076,71.39560681428006,10233.949364384147,7626.920928776845
2011-12-01,98.13,227.22,1.3421145894861193,73.11596250330076,10482.854395897873,7810.69997898737
2012-01-01,99.17,227.84,1.3457767277023036,73.68978669241574,10593.9536374319,7871.999433010976
2012-02-01,104.68,228.33,1.3486709982279976,77.61715061533745,11182.565965174663,8291.544772496256
2012-03-01,108.84,228.81,1.3515062020082693,80.53237183689525,11626.962931310758,8602.966759629875
2012-04-01,111.76,229.19,1.3537507383343177,82.55581831668049,11938.895417156287,8819.123845388365
2012-05-01,111.7,228.71,1.350915534554046,82.68466617113376,11932.485845529323,8832.888171256678
2012-06-01,101.72,228.52,1.349793266391022,75.35968842989672,10866.360431577821,8050.388679617212
2012-07-01,108.58,228.59,1.350206733608978,80.417314843169,11599.18812092725,8590.675658922017
2012-08-01,109.77,229.92,1.3580626107501474,80.82837943632569,11726.311291528682,8634.588124807788
2012-09-01,112.62,231.02,1.3645599527466037,82.53210111678642,12030.765943809423,8816.590227196499
2012-10-01,115.78,231.64,1.3682220909627878,84.62076498014162,12368.336716162805,9039.714237810236
2012-11-01,114.56,231.25,1.365918487891317,83.87030486486488,12238.008759747892,8959.545440109485
2012-12-01,114.01,231.22,1.36574128765505,83.4784750454113,12179.254353167396,8917.68775188669
2013-01-01,115.03,231.68,1.3684583579444771,84.05809305939228,12288.217070825767,8979.606138168174
2013-02-01,122.16,232.94,1.3759007678676904,88.78547265390229,13049.887832496528,9484.614106815756
2013-03-01,122.87,232.28,1.3720023626698168,89.55523936628208,13125.734430082257,9566.845354799923
2013-04-01,126.61,231.8,1.369167158889545,92.47227351164798,13525.264394829612,9878.461009683579
2013-05-01,128.42,231.89,1.3696987595983459,93.7578420802967,13718.619805576327,10015.793406719016
2013-06-01,132.61,232.44,1.372947430596574,96.58782051282053,14166.221557525907,10318.10923115271
2013-07-01,131.61,232.9,1.3756645008860011,95.67012881064836,14059.395363743191,10220.075719543678
2013-08-01,139.19,233.46,1.3789722386296515,100.93749250406923,14869.137912616172,10782.768134181095
2013-09-01,133.48,233.54,1.3794447725930299,96.7635694099512,14259.160346116865,10336.883816894691
2013-10-01,138.79,233.67,1.3802126402835202,100.55696923011085,14826.407435103087,10742.118281178384
2013-11-01,144.42,234.1,1.3827525103366802,104.44385305425033,15427.838906099774,11157.33928578681
2013-12-01,148.35,234.72,1.3864146485528646,107.0026201431493,15847.665847665847,11430.682634670366
2014-01-01,152.19,235.29,1.3897814530419372,109.50642611245698,16257.878431791474,11698.15469634195
2014-02-01,146.83,235.55,1.3913171884229178,105.5330885162386,15685.290033116122,11273.698164324174
2014-03-01,153.51,236.03,1.3941523922031895,110.10991399398381,16398.889007584658,11762.623009719455
2014-04-01,155.81,236.47,1.396751329001772,111.55171057639448,16644.589253284907,11916.644650827313
2014-05-01,155.88,236.92,1.3994093325457766,111.38985311497552,16652.067086849696,11899.354034288594
2014-06-01,159.48,237.23,1.4012404016538687,113.81344686591073,17036.64138446747,12158.257329976575
2014-07-01,163.86,237.5,1.4028352037802716,116.80630736842107,17504.540113235766,12477.973225982381
2014-08-01,160.09,237.46,1.4025989367985823,114.13811589320308,17101.805362674928,12192.940486401354
2014-09-01,166.92,237.48,1.402717070289427,118.99762506316321,17831.428266210874,12712.063354680398
2014-10-01,162.39,237.43,1.4024217365623153,115.7925578065114,17347.505608375173,12369.678218834677
2014-11-01,168.5,236.98,1.3997637330183106,120.37745801333446,18000.213652387563,12859.465656803168
2014-12-01,171.92,236.25,1.3954518606024806,123.20023703703704,18365.559235124452,13161.012395795004
2015-01-01,172.69,234.75,1.3865918487891316,124.54277742279021,18447.815404337143,13304.430875204594
2015-02-01,167.57,235.34,1.3900767867690489,120.54729752698225,17900.865292169638,12877.60896560007
2015-03-01,176.99,235.98,1.3938570584760779,126.97858716840412,18907.168037602823,13564.639159107372
2015-04-01,173.59,236.22,1.3952746603662136,124.41278045889428,18543.95897874159,13290.543794348281
2015-05-01,177.83,237.0,1.3998818665091552,127.03214767932491,18996.902040380304,13570.360824626097
2015-06-01,178.54,237.66,1.403780271707029,127.18514684843895,19072.74863796603,13586.70514351447
2015-07-01,175.96,238.03,1.405965741287655,125.1524093601647,18797.137058006625,13369.555534682693
2015-08-01,178.51,238.03,1.405965741287655,126.96610931395203,19069.543852152547,13563.306197409682
2015-09-01,162.62,237.5,1.4028352037802716,115.92238315789474,17372.075632945198,12383.546966979462
2015-10-01,163.78,237.73,1.404193738924985,116.63632692550374,17495.99401773315,12459.814862248022
2015-11-01,177.24,238.02,1.4059066745422326,126.0681119233678,18933.8745860485,13467.376554146756
2015-12-01,179.59,237.76,1.404370939161252,127.87931948183044,19184.916141437883,13660.860963767807
2016-01-01,174.82,237.65,1.4037212049616066,124.54039974752787,18675.355197094326,13304.176877206268
2016-02-01,166.05,237.34,1.4018901358535143,118.44722760596615,17738.489477619914,12653.266489260352
2016-03-01,169.88,238.08,1.4062610750147666,120.80260416666667,18147.63379980771,12904.882402165013
2016-04-01,178.35,238.99,1.4116361488481983,126.3427549269844,19052.451661147315,13496.71562087217
2016-05-01,177.84,239.56,1.415002953337271,125.68171648021374,18997.97030231813,13426.099399659623
2016-06-01,181.23,240.22,1.4189013585351447,127.72558071767546,19360.111099241534,13644.43763675627
2016-07-01,181.87,240.1,1.4181925575900767,128.24069554352354,19428.479863262473,13699.46539296267
2016-08-01,187.96,240.54,1.420791494388659,132.29245863473852,20079.051383399208,14132.299822106455
2016-09-01,188.35,241.18,1.424571766095688,132.21517124139646,20120.713598974467,14124.043504048335
2016-10-01,188.35,241.74,1.4278795038393384,131.90888971622405,20120.713598974467,14091.324614488201
2016-11-01,183.74,242.03,1.4295924394565858,128.52614138743132,19628.244845636153,13729.958485998433
2016-12-01,191.2,242.64,1.4331955109273478,133.40817672271677,20425.168251255207,14251.4877387797
2017-01-01,195.79,243.62,1.4389840519787358,136.06127165257368,20915.500480717874,14534.907771880535
2017-02-01,199.37,244.01,1.4412876550502065,138.32769558624648,21297.938254459994,14777.02121421285
2017-03-01,210.02,243.89,1.4405788541051385,145.78861781950883,22435.637218245916,15574.043138501103
2017-04-01,207.38,244.19,1.4423508564678085,143.77916376592,22153.616066659546,15359.380810374962
2017-05-01,209.97,244.0,1.4412285883047844,145.68820081967212,22430.295908556778,15563.315972617469
2017-06-01,214.09,244.16,1.4421736562315415,148.4495289973788,22870.419826941565,15858.298151626834
2017-07-01,213.75,244.24,1.4426461901949201,148.16522682607274,22834.098921055443,15827.927232782047
2017-08-01,218.63,245.18,1.448198464264619,150.9668773961987,23355.410746715093,16127.216899497778
2017-09-01,219.09,246.44,1.4556408741878322,150.51102499594222,23404.550795855146,16078.519922651663
2017-10-01,223.19,246.63,1.4567631423508562,153.20953249807405,23842.538190364277,16366.79120799851
2017-11-01,228.75,247.28,1.4606024808033076,156.6134543836946,24436.491827796173,16730.419226973037
2017-12-01,234.94,247.8,1.4636739515652688,160.51389023405972,25097.745967311184,17147.087942961192
2018-01-01,238.29,248.86,1.4699350265800355,162.10920597926543,25455.613716483283,17317.509451903155
2018-02-01,251.43,249.53,1.4738924985233313,170.58910351460747,26859.309902788165,18223.384629271175
2018-03-01,239.04,249.58,1.474187832250443,162.15030050484816,25535.733361820316,17321.899423656465
2018-04-01,235.92,250.23,1.478027170702894,159.61817527874356,25202.435637218245,17051.40212357051
2018-05-01,237.56,250.79,1.4813349084465444,160.36886638223217,25377.6305950219,17131.595596862746
2018-06-01,245.29,251.02,1.482693443591258,165.43541152099436,26203.397072962292,17672.835329665035
2018-07-01,244.3,251.21,1.4838157117542823,164.64308745670954,26097.6391411174,17588.194365635034
2018-08-01,252.92,251.66,1.486473715298287,170.1476436461893,27018.48093152441,18176.225151820243
2018-09-01,261.43,252.18,1.489545186060248,175.5099492426045,27927.57184061532,18749.059848585035
2018-10-01,263.9,252.77,1.4930301240401653,176.75463860426473,28191.432539258625,18882.025275533033
2018-11-01,247.42,252.59,1.4919669226225634,165.8347757235045,26430.936865719472,17715.49788735226
2018-12-01,249.36,252.77,1.4930301240401653,167.01605412034658,26638.179681657944,17841.689362284647
2019-01-01,227.4,252.56,1.4917897223862964,152.43435223313273,24292.27646618951,16283.981650799351
2019-02-01,245.73,253.32,1.4962787950383933,164.2274159166272,26250.400598226683,17543.789757144237
2019-03-01,255.15,254.28,1.5019492025989367,169.8792472864559,27256.703343659865,18147.55339028479
2019-04-01,261.22,255.23,1.5075605434140578,173.273306429495,27905.13833992095,18510.127810009082
2019-05-01,266.69,255.3,1.507974010632014,176.85318057187624,28489.477619912403,18892.552138860832
2019-06-01,251.57,255.21,1.507442409923213,166.8853140550919,26874.265569917745,17827.722898738586
2019-07-01,271.52,255.8,1.5109273479031304,179.7042064112588,29005.448135882918,19197.116377658243
2019-08-01,270.77,256.04,1.5123449497932664,179.0398414310264,28925.328490545882,19126.144795537486
2019-09-01,268.57,256.43,1.514648552864737,177.3150606403307,28690.310864223906,18941.893028557923
2019-10-01,270.54,257.15,1.5189013585351445,178.1155823449349,28900.758465975858,19027.409715301237
2019-11-01,282.44,257.88,1.5232132309509745,185.42380952380952,30171.99017199017,19808.11980811981
2019-12-01,289.98,258.63,1.527643236857649,189.8218072149403,30977.45967311185,20277.94116172848
2020-01-01,298.4,258.91,1.5292971057294744,195.12232049747013,31876.93622476231,20844.17482079587
2020-02-01,298.28,259.25,1.5313053750738332,194.78805785920926,31864.117081508386,20808.46681542669
2020-03-01,274.67,258.15,1.5248080330773772,180.13415068758476,29341.950646298475,19243.04568823681
2020-04-01,229.55,256.13,1.5128765505020672,151.73082028657325,24521.95278282235,16208.826010743858
2020-05-01,263.72,255.85,1.511222681630242,174.50770373265587,28172.203824377742,18641.993775521405
2020-06-01,284.95,257.0,1.5180153573538098,187.71219844357975,30440.123918384787,20052.579686313402
2020-07-01,290.86,258.41,1.526343768458358,190.55995511009635,31071.46672364064,20356.79469181672
2020-08-01,305.84,259.37,1.5320141760189012,199.6326174962409,32671.723106505713,21325.992682004155
2020-09-01,330.27,259.95,1.5354400472533962,215.09794575879977,35281.48702061745,22978.094835893575
2020-10-01,316.96,260.25,1.537212049616066,206.19146205571568,33859.630381369505,22026.649081905318
2020-11-01,307.09,260.9,1.5410513880685173,199.27304331161366,32805.25584873411,21287.580740477904
2020-12-01,344.22,262.0,1.5475487300649733,222.4291832061069,36771.71242388634,23761.26302810671
2021-01-01,353.11,262.52,1.5506202008269343,227.72178500685663,37721.39728661468,24326.65153368835
2021-02-01,355.33,263.58,1.556881275841701,228.23191820320207,37958.551436812304,24381.147121376143
2021-03-01,367.93,264.91,1.5647371529828706,235.1385338416821,39304.56147847453,25118.954581955146
2021-04-01,379.59,266.75,1.5756054341405787,240.91691471415183,40550.15489798098,25736.237016787934
2021-05-01,395.4,268.45,1.5856467808623742,249.36196684671265,42239.07702168572,26638.389792406007
2021-06-01,397.65,270.66,1.5987005316007088,248.73326313455996,42479.43595769683,26571.227767819673
2021-07-01,409.18,271.99,1.6065564087418782,254.69382697893306,43711.14197201154,27207.97211611292
2021-08-01,416.86,272.79,1.6112817483756645,258.7132886102863,44531.5671402628,27637.355903246058
2021-09-01,429.5,273.89,1.6177790903721203,265.4874219577203,45881.85022967632,28361.010784928996
2021-10-01,414.12,276.43,1.6327820437093916,253.6284629020005,44238.86336929815,27094.16332678138
2021-11-01,438.73,278.8,1.646780862374483,266.4167467718795,46867.85599829078,28460.28701761345
2021-12-01,429.63,280.81,1.6586532782043708,259.0233930415584,45895.73763486807,27670.483179314004
2022-01-01,454.55,282.39,1.6679858239810985,272.51430645561106,48557.84638393334,29111.66610998943
2022-02-01,433.49,284.54,1.680685174246899,257.92456948056514,46308.08674286936,27553.100040654324
2022-03-01,411.5,287.55,1.6984642646190193,242.2776908363763,43958.97874158743,25881.603550515578
2022-04-01,434.8,288.76,1.705611340815121,254.92325806898464,46448.02905672471,27232.481366198554
2022-05-01,395.52,291.36,1.720968694624926,229.82405271828665,42251.89616493964,24551.228791612717
2022-06-01,393.21,295.0,1.7424689899586532,225.66255254237288,42005.127657301564,24106.67156739375
2022-07-01,367.57,294.98,1.7423508564678085,210.9621025154248,39266.10404871275,22536.27844412187
2022-08-01,396.04,295.21,1.743709391612522,227.1250025405644,42307.44578570666,24262.899534298085
2022-09-01,382.21,296.34,1.750383933845245,218.35780859823177,40830.039525691696,23326.33357528381
2022-10-01,345.79,297.86,1.7593620791494389,196.54282884576648,36939.429548125205,20995.922320880938
2022-11-01,372.26,298.65,1.7640283520378024,211.02835426084047,39767.11889755368,22543.355865916084
2022-12-01,394.39,298.81,1.76497341996456,223.45379003380074,42131.18256596517,23870.71787563302
2023-01-01,371.93,300.36,1.7741287655050206,209.64092755360235,39731.86625360539,22395.14235162935
2023-02-01,399.52,301.51,1.780921441228588,224.33330901130975,42679.20094007051,23964.673540359978
2023-03-01,383.91,301.74,1.7822799763733017,215.40386756810503,41011.64405512231,23010.77529837678
2023-04-01,399.67,303.03,1.7898995865327818,223.29185559185564,42695.22486913791,23853.4190355577
2023-05-01,405.65,303.36,1.7918487891317187,226.38629021624473,43334.04550795855,24183.985708390635
2023-06-01,411.81,304.0,1.7956290608387477,229.34024013157895,43992.09486166008,24499.544934470567
2023-07-01,434.37,304.63,1.7993502658003542,241.40380461543515,46402.09379339814,25788.24961173327
2023-08-01,447.3,306.19,1.8085646780862372,247.3231980143049,47783.35647900865,26420.59587803706
2023-09-01,442.12,307.29,1.8150620200826935,243.5839630316639,47229.99679521418,26021.14763718234
2023-10-01,420.36,307.53,1.816479621972829,231.4146522290509,44905.4588185023,24721.146483180313
2023-11-01,415.62,308.02,1.819373892498523,228.44122459580552,44399.102659972225,24403.506526632358
2023-12-01,451.46,308.74,1.8236266981689309,247.56163114594804,48227.75344514475,26446.06678196219
2024-01-01,469.29,309.68,1.8291789722386296,256.5577273314389,50132.46448029057,27407.085496361386
2024-02-01,483.0,311.05,1.8372711163614883,262.88988908535606,51597.0515970516,28083.52623494884
2024-03-01,506.35,312.23,1.844240992321323,274.5573935880601,54091.443221878006,29329.921331915404
